TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_Encounters,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_Encounters,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_Encounters,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_Encounters,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity
150,35,KMeans,150,358,358,24018,8294.168,2515.192,2376.969,573.1604,1961.397,707.1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,192,472,472,31652,10432.8,3267.202,2788.351,802.82,2526.582,995.2618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,56,1294126,4218.534,4007.067,117.0013,33.37997,3971.093,3919.667
250,35,KMeans,248,664,664,46139,13519.31,4588.521,3832.065,1100.24,3331.41,1431.323,2,10,10,1076,133.3217,52.60082,40.02053,16.3601,35.48043,21.54012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,284,780,780,54574,16046.36,5242.549,4702.617,1355.722,3748.19,1556.261,1,4,4,618,84.05791,22.56033,39.40071,4.299997,17.0602,8.74001,0,0,0,0,0,0,0,0,0,0,15,114,114,2282079,7596.02,7172.799,221.0024,82.00008,7143.534,7055.21
100,40,KMeans,96,133,133,10800,4858.986,1379.097,1027.77,176.0999,1239.99,361.0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,313233,2266.121,2190.247,32.14015,9.019995,2169.847,2144.983
150,40,KMeans,137,314,314,22318,7428.868,2687.558,1897.822,442.32,1779.434,739.1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,42,42,1071321,7372.542,6559.17,86.84019,38.01997,7069.345,6413.068
200,40,KMeans,198,476,476,33929,10492.7,3501.485,2675.688,735.98,2628.563,1052.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,54453,1170.457,1092.901,31.06033,7.259995,1105.214,1085.634
250,40,KMeans,234,572,572,37755,13125.45,4125.672,3874.747,971.0206,3033.606,1162.582,8,95,95,318324,1364.774,1073.802,161.9022,46.72006,987.1553,929.2865,0,0,0,0,0,0,0,0,0,0,8,105,105,1154665,3470.353,3266.653,131.6815,62.38011,3208.294,3178.416
300,40,KMeans,292,706,706,49918,15989.44,5052.344,4306.689,1247.86,3815.332,1545.302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,56,1303575,4200.147,4043.323,77.02063,34.81997,3986.33,3943.416
100,20,KMeans,99,219,219,13554,5726.203,1376.894,2013.704,353.22,1277.31,409.4804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,594.858,35.56062,0.24,0.24,579.1426,19.86026
150,20,KMeans,127,341,341,22183,7924.464,2266.689,2844.942,626.9005,1681.955,654.2006,2,5,5,1164,191.6519,30.76032,103.401,8.999993,34.94042,16.90003,0,0,0,0,0,0,0,0,0,0,21,224,224,4178721,10355.04,9613.019,377.1848,104.7999,9614.38,9472.413
200,20,KMeans,194,535,535,35995,12069.13,3368.801,4349.446,948.3607,2533.961,990.3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,741879,3300.241,3162.867,69.60062,19.65998,3135.971,3095.472
250,20,KMeans,231,654,654,47296,14318.4,3907.847,5107.688,1137.581,3018.125,1252.661,8,101,101,539886,1744.866,1434.549,181.6026,50.04011,1356.918,1303.78,2,4,4,89,60.00099,11.03999,18.58014,8.619993,14.86,1.12,9,131,131,1561426,3893.465,3606.949,170.2623,56.15997,3571.769,3523.908
300,20,KMeans,299,831,831,56107,17982.93,4679.57,6619.254,1706.563,3904.754,1543.66,1,5,5,436,66.66083,26.96043,24.64037,6.379995,17.0402,10.38005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,96,230,230,17479,5669.382,1388.416,1893.687,339.78,1269.591,405.7203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,315067,2280.896,2181.399,45.72044,11.31999,2172.25,2140.819
150,25,KMeans,144,352,352,22926,8632.805,2157.804,2984.702,594.3798,1878.356,650.5001,4,16,16,3768,294.7966,132.8823,73.76097,14.83999,110.2018,72.3809,0,0,0,0,0,0,0,0,0,0,2,10,10,54125,1098.667,1016.864,38.4805,8.279994,1023.172,1008.585
200,25,KMeans,181,483,483,33700,10888.68,2982.815,3638.91,835.2799,2392.121,903.7006,10,62,62,30609,921.2578,519.8399,200.8027,48.19998,441.3596,365.7196,0,0,0,0,0,0,0,0,0,0,9,51,51,1030795,4592.436,4268.041,146.8017,35.87997,4297.797,4232.175
250,25,KMeans,241,635,635,47879,14278.33,4249.014,4637.965,1126.28,3154.227,1310.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72,72,1604618,4696.198,4323.102,195.2228,31.59998,4347.579,4276.905
300,25,KMeans,300,832,832,59633,17504.63,4890.957,6002.978,1496.6,3970.353,1575.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,97,200,200,10241,5331.71,1461.499,1527.078,275.9398,1263.171,397.3601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,152726,1725.216,1544.725,89.56148,1.239999,1586.741,1543.485
150,30,KMeans,145,342,342,21853,8032.416,2392.15,2269.686,503.6999,1904.176,717.9204,4,17,17,3597,259.9837,149.1026,52.52044,21.10001,110.9618,82.34113,0,0,0,0,0,0,0,0,0,0,1,3,3,744,498.5446,40.00072,1.719999,1.719999,477.6161,19.06025
200,30,KMeans,175,453,453,29927,9953.09,3081.84,2929.817,692.16,2270.198,868.0009,9,31,31,8600,535.7661,338.1655,83.40067,24.95998,202.9229,153.7418,0,0,0,0,0,0,0,0,0,0,16,148,148,2666193,8130.384,7725.482,226.6225,94.14012,7641.854,7550.585
250,30,KMeans,249,668,668,49683,14487.28,4417.716,4694.263,1162.28,3277.769,1346.681,1,3,3,473,59.30117,31.34053,12.02009,5.799995,17.76022,10.78006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,300,808,808,53765,16966.55,5294.986,5242.747,1484.701,3948.855,1634.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,97,158,158,8269,4897.832,1229.993,1244.233,224.54,1238.29,345.9802,3,4,4,460,170.2633,23.54007,40.70036,4.819997,55.4807,12.68001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,143,320,320,23791,7858.885,2260.988,2178.685,483.0799,1886.856,644.4203,3,11,11,1302,197.6229,84.34135,35.56025,7.179995,84.98137,43.84043,0,0,0,0,0,0,0,0,0,0,4,9,9,161180,2251.607,1685.745,40.16032,12.53999,2142.507,1643.999
200,35,KMeans,194,487,487,31692,10554.29,3379.883,3039.878,809.8606,2516.862,986.7813,5,17,17,2669,335.7997,133.2621,97.90146,15.15999,109.0815,60.00043,0,0,0,0,0,0,0,0,0,0,1,2,2,651,477.2163,26.68042,1.619999,1.259999,457.667,7.479994
250,35,KMeans,230,565,565,39544,13184.47,4092.133,3949.771,1074.101,3045.728,1187.142,15,61,61,6040,966.709,365.6455,270.6235,93.20006,277.9635,142.8008,0,0,0,0,0,0,0,0,0,0,5,12,12,211370,2856.695,2693.896,80.981,18.27999,2698.16,2657.281
300,35,KMeans,300,782,782,57873,16534.97,5521.773,4615.312,1323.719,3962.273,1693.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,KMeans,93,133,133,9601,4553.597,1383.278,899.5479,182.7999,1211.31,378.3002,4,23,23,22561,382.0034,257.7198,68.0608,20.53998,222.6228,194.6629,0,0,0,0,0,0,0,0,0,0,3,17,17,149159,1532.983,1502.513,18.72005,11.81999,1466.441,1456.952
150,40,KMeans,150,298,298,20472,7830.766,2458.553,1923.28,499.9,1933.196,696.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,200,456,456,31749,10928.13,3452.144,3271.701,790.28,2590.562,1041.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,40,KMeans,241,620,620,44395,13529.55,4510.66,3824.604,1014.02,3150.088,1298.262,2,5,5,751,172.3951,38.78051,73.98131,0.7799998,40.44054,14.74004,0,0,0,0,0,0,0,0,0,0,7,45,45,911690,3477.612,3300.156,106.8412,38.12005,3257.459,3224.318
300,40,KMeans,277,737,737,51016,14980.91,5597.88,3891.623,1157.259,3623.57,1600.383,16,82,82,118094,1313.338,818.1459,199.7819,74.81995,673.7661,547.5634,0,0,0,0,0,0,0,0,0,0,7,51,51,795194,3681.833,3054.387,89.82087,32.53998,3471.348,2988.272
100,20,KMeans,99,233,233,16292,5682.279,1535.478,1816.325,342.6399,1304.651,465.4207,1,3,3,345,122.1715,22.32032,78.45885,3.419997,16.80019,8.660008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,148,417,417,26735,9105.632,2524.151,3357.186,683.9204,1946.817,756.4805,2,9,9,1225,139.9998,74.92133,43.56062,21.34011,37.76048,23.20015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,200,538,538,39202,11769.16,3291.198,4062.118,1004.341,2614.202,993.6404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,248,686,686,48330,14950.73,3944.165,5447.237,1218.02,3251.447,1298.861,2,10,10,1290,179.9938,79.48144,80.64146,15.52001,41.82058,31.36034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,297,868,868,58906,18638.13,4746.257,7113.566,1576.66,3891.354,1530.58,1,5,5,781,73.33971,30.58051,20.40028,3.119998,23.92036,15.18016,2,5,5,447,40.08054,29.8403,7.479995,4.979997,18.46008,14.09999,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,95,194,194,11479,5319.867,1437.597,1614.281,307.4399,1242.71,401.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,498893,2798.038,2574.335,115.5417,18.33999,2596.772,2555.992
150,25,KMeans,143,364,364,27082,7978.635,2669.275,2286.928,522.5798,1881.576,800.2817,2,4,4,964,98.32187,55.70089,10.50004,3.999997,43.26061,29.44029,0,0,0,0,0,0,0,0,0,0,5,20,20,499027,2794.374,2595.433,91.48114,16.71999,2624.082,2578.713
200,25,KMeans,200,564,564,40918,11335.6,3657.927,3445.064,857.3602,2679.782,1156.142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,205,556,556,41199,12505.15,3432.241,4211.06,959.8,2668.442,1067.801,18,108,108,60780,1663.617,950.5292,377.6852,86.93995,811.9706,658.5501,1,5,5,41850,446.5731,432.5208,7.799994,4.179997,422.2465,417.3692,26,243,243,4123244,12928.51,12108.03,452.9458,150.5803,12049.1,11895.5
300,25,KMeans,300,836,836,56720,17291.71,5345.288,5613.015,1574.641,3958.875,1641.123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,97,182,182,11914,4974.391,1336.515,1232.832,232.6199,1277.091,406.6601,3,6,6,1366,166.6432,88.00144,20.47998,8.319994,58.28076,36.90029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,142,334,334,23135,7958.485,2357.389,2300.288,533.0602,1844.995,682.2206,2,12,12,11745,242.1834,143.1192,39.90053,1.999999,147.5393,119.6216,0,0,0,0,0,0,0,0,0,0,6,40,40,698057,3063.118,2953.636,62.34056,23.59998,2903.996,2883.292
200,30,KMeans,193,537,537,37019,11106.75,3490.984,3485.746,906.1202,2551.862,1011.281,6,22,22,4776,429.1801,189.9832,101.2412,22.31998,160.1625,106.4413,0,0,0,0,0,0,0,0,0,0,1,3,3,909,499.564,45.66085,5.079996,4.479997,477.6161,24.30037
250,30,KMeans,235,634,634,46992,13975,4273.035,4498.921,1033.86,3136.788,1287.222,3,22,22,97719,486.66,401.2427,43.50047,13.41999,360.5395,337.4553,0,0,0,0,0,0,0,0,0,0,12,88,88,1533388,6270.687,5928.431,189.2822,73.77998,5880.847,5812.043
300,30,KMeans,300,786,786,52714,17165.7,4762.195,5472.073,1442.182,3898.413,1460.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,100,196,196,13478,5296.643,1445.358,1494.718,311.6005,1288.61,394.2803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,146,335,335,22732,8104.561,2458.673,2305.868,497.2202,1902.357,686.2209,1,5,5,1332,99.99523,36.32064,42.12077,10.06004,27.40044,18.50023,0,0,0,0,0,0,0,0,0,0,3,6,6,159466,1732.243,1662.735,22.69999,5.419996,1660.253,1637.51
200,35,KMeans,199,506,506,33398,10617.6,3420.162,2932.893,764.0997,2611.482,1006.941,1,4,4,598,66.66083,25.08038,24.82038,7.519994,17.50021,8.320001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,KMeans,250,626,626,42884,13962.52,4221.033,4231.013,1156.3,3263.227,1237.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,300,766,766,55392,16324.56,4801.334,4817.896,1425.76,3921.035,1551.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,KMeans,100,179,179,12411,5346.031,1595.061,1445.118,237.38,1305.311,439.0203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,149,308,308,18027,8075.773,2177.685,2302.547,469.4599,1947.676,653.5006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,595.0381,0,0.16,0,576.3799,0
200,40,KMeans,186,446,446,29293,10063.2,3463.167,2613.33,706.8998,2441.441,973.4814,8,33,33,8179,518.3068,312.5256,78.92042,34.17997,229.4837,169.7424,0,0,0,0,0,0,0,0,0,0,6,11,11,217473,3381.297,2855.476,23.14001,7.959994,3255.244,2791.852
250,40,KMeans,232,570,570,39983,12673.33,4241.977,3397.48,937.3795,3036.625,1257.082,6,43,43,157395,878.7692,807.0536,51.74028,31.71998,667.7914,641.6916,0,0,0,0,0,0,0,0,0,0,12,91,91,1701518,6437.739,6102.021,145.5812,55.01996,6086.219,6011.199
300,40,KMeans,300,760,760,53471,16050.95,5397.032,4439.414,1368.4,3933.933,1586.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,KMeans,92,220,220,17949,5326.857,1614.841,1636.401,331.2599,1212.03,483.7807,3,10,10,1657,193.6815,84.48136,43.24051,10.51999,60.36081,36.78027,0,0,0,0,0,0,0,0,0,0,5,20,20,493047,2793.854,2570.951,112.4216,13.69999,2600.359,2557.253
150,20,KMeans,130,379,379,30684,8273.162,2440.072,3041.547,632.8409,1725.015,713.2209,14,75,75,23961,1110.542,663.4045,251.6032,85.3802,488.8685,381.6461,0,0,0,0,0,0,0,0,0,0,6,19,19,208903,3020.817,2576.169,65.34053,21.91999,2854.89,2506.274
200,20,KMeans,170,450,450,32948,10332.45,2730.171,3621.813,791.6998,2208.058,849.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,438,438,6712885,13803.34,12756.14,624.5287,178.2201,12674.45,12500.74
250,20,KMeans,250,708,708,51168,15150.73,4281.631,5452.561,1410.161,3295.247,1299.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,281,775,775,53710,17525.7,4657.156,6369.631,1481.881,3676.592,1439.46,14,101,101,132591,1614.666,1060.647,280.2437,58.85999,954.2944,861.0569,0,0,0,0,0,0,0,0,0,0,5,23,23,213365,2479.729,2400.623,36.58018,21.19998,2351.121,2336.699
100,25,KMeans,95,219,219,14795,5406.443,1585.32,1638.682,314.28,1260.351,439.9806,3,13,13,11080,244.9929,178.1013,35.88031,13.49999,121.4822,109.9219,0,0,0,0,0,0,0,0,0,0,2,8,8,55182,1062.248,1036.383,10.80001,6.219995,1018.356,1011.069
150,25,KMeans,150,372,372,28739,8568.615,2357.947,2753.757,630.3001,1980.337,735.2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,198,560,560,38713,11579.28,3400.461,3851.493,993.5211,2603.582,1003.881,2,8,8,2181,130.8,75.44135,28.42033,6.019996,44.04063,31.64034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,234,624,624,44515,13794.09,3901.046,4593.043,1045.66,3099.887,1270.221,14,85,85,39348,1240.468,714.3846,313.2447,73.20004,575.6042,482.0612,0,0,0,0,0,0,0,0,0,0,2,9,9,33229,699.7325,665.4913,17.00004,7.019995,652.1387,642.7239
300,25,KMeans,299,804,804,61239,17056.17,5161.304,5679.097,1406.702,3898.454,1678.182,1,4,4,1037,83.81795,28.98047,30.56051,2.459998,25.00038,15.82017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,97,168,168,11421,5617.413,1342.816,1784.005,257.18,1312.411,403.9409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,158599,1726.177,1656.169,27.40014,8.459994,1649.642,1628.962
150,30,KMeans,150,370,370,29370,7751.415,2727.134,2015.962,485.74,1947.496,810.8808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,KMeans,179,445,445,27933,10168.43,3073.778,3106.38,778.9404,2326.601,871.3204,3,15,15,42695,363.3749,269.9255,40.66042,8.859993,248.1683,224.9893,0,0,0,0,0,0,0,0,0,0,18,186,186,3197313,8895.226,8255.577,335.1843,97.21999,8261.386,8144.721
250,30,KMeans,250,674,674,48415,14185.89,4386.376,4312.455,1119.1,3299.368,1371.181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,279,754,754,54247,16227.1,5037.804,5049.641,1344.28,3661.572,1512.381,3,30,30,197761,539.9495,412.2732,73.54111,13.21999,388.777,370.2396,0,0,0,0,0,0,0,0,0,0,18,324,324,4366457,7474.053,7188.857,222.202,136.5802,6942.931,6895.58
100,35,KMeans,98,177,177,11297,5176.147,1417.117,1311.074,244.8598,1279.171,378.6801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,235,1171.218,20.00027,1.739999,0.6599999,1133.061,6.999994
150,35,KMeans,138,311,311,21522,7482.342,2320.05,2068.024,451.34,1808.876,655.8007,7,47,47,50637,710.167,497.4911,129.6417,42.68003,387.6377,352.0595,0,0,0,0,0,0,0,0,0,0,5,40,40,448197,2410.827,2296.697,70.26067,35.12004,2256.028,2239.463
200,35,KMeans,185,450,450,34140,10290.55,3236.962,2929.373,741.2408,2418.3,922.4813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,138,138,2602589,7614.703,7293.582,193.8224,74.02,7164.562,7102.001
250,35,KMeans,250,626,626,46444,13675.82,4406.475,3892.467,1029.06,3286.686,1385.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,289,726,726,51933,16094.52,5207.386,4641.856,1327.32,3802.854,1603.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,110,110,2055371,5497.365,5286.476,141.9813,66.13997,5174.589,5136.916
100,40,KMeans,100,184,184,12859,5122.079,1583.861,1230.314,228.3,1298.791,423.7003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,140,303,303,20447,7644.241,2440.914,2039.744,390.66,1821.115,701.0816,1,5,5,831,60.00118,43.4808,9.980039,7.319994,23.98036,23.02034,0,0,0,0,0,0,0,0,0,0,9,36,36,899801,5031.086,4814.615,98.40067,45.23997,4792.347,4726.703
200,40,KMeans,183,402,402,27704,10074.81,2688.891,2779.111,696.5797,2447.262,811.5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,122,122,2622634,8973.343,8440.182,238.9424,65.41998,8446.076,8319.178
250,40,KMeans,248,602,602,41570,13610.62,4063.788,3884.007,1016.5,3242.167,1203.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,54414,1169.096,1147.134,8.939993,6.399995,1128.817,1119.067
300,40,KMeans,287,728,728,53093,15698.87,5270.489,4215.908,1223.959,3786.933,1631.083,12,61,61,13846,829.7441,539.1296,145.9614,61.68001,363.006,292.1444,0,0,0,0,0,0,0,0,0,0,1,3,3,1155,356.2028,43.80081,0.8599997,0.8599997,338.0528,25.6404
100,20,KMeans,95,232,232,16005,5637.678,1394.735,2000.189,330.2398,1255.31,453.7004,3,8,8,32057,437.8095,276.3721,86.58141,5.019997,287.4928,257.6922,0,0,0,0,0,0,0,0,0,0,2,6,6,74483,1101.43,1068.558,14.82003,7.359995,1053.583,1043.193
150,20,KMeans,149,342,342,23359,8825.945,1986.159,3141.925,606.16,1946.636,613.0599,1,2,2,457,72.81979,11.50007,27.98045,1.639999,17.2602,8.420003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,196,566,566,41737,12266.81,3596.466,4544.308,1028.921,2587.123,1073.8,3,9,9,1688,201.4622,109.3219,43.36042,16.89999,80.16126,44.96047,0,0,0,0,0,0,0,0,0,0,1,3,3,936,539.6841,45.28085,4.819996,4.079997,517.6226,23.98036
250,20,KMeans,229,657,657,45629,14168.63,4063.871,5040.695,1176.261,2975.046,1187.541,6,33,33,9220,573.9977,209.6219,198.5634,23.89998,221.221,139.6821,0,0,0,0,0,0,0,0,0,0,15,222,222,2564993,5399.372,5153.326,190.0618,100.44,4960.106,4933.241
300,20,KMeans,258,759,759,51948,16404.68,4434.295,6034.813,1401.461,3421.191,1394.721,4,42,42,346701,894.6212,690.101,130.8022,21.83999,654.3981,626.723,2,5,5,278,60.00099,34.68041,16.64005,10.79999,18.16004,13.51999,35,612,612,8159983,14726.17,13784.36,581.6069,245.4203,13563.88,13408.71
100,25,KMeans,101,194,194,12638,5642.835,1437.637,1769.843,337.24,1318.491,431.1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,146,376,376,26281,8448.288,2505.331,2693.736,579.48,1914.856,731.3207,3,9,9,2032,200.1025,91.70152,32.26017,10.93999,87.14142,49.24055,0,0,0,0,0,0,0,0,0,0,1,3,3,1031,540.1046,43.2408,8.259999,6.719995,518.1832,22.88033
200,25,KMeans,198,528,528,36889,11328.44,3369.922,3604.507,838.7199,2593.602,1012.881,2,8,8,1407,137.241,49.54075,37.92049,6.559995,42.28059,24.36018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,250,652,652,46567,14321.73,4083.808,4831.285,1271.801,3257.067,1277.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,288,801,801,57280,16896.42,4904.96,5398.009,1491.701,3793.455,1540.461,1,10,10,46885,246.4958,181.862,35.66063,2.459998,187.9633,170.3196,0,0,0,0,0,0,0,0,0,0,11,109,109,1965430,5429.307,4839.378,149.0615,53.93995,5104.169,4741.062
100,30,KMeans,100,198,198,16420,5318.175,1640.302,1448.037,294.28,1307.851,478.1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,139,346,346,23649,7955.711,2408.069,2380.45,475.4797,1834.375,682.3007,1,7,7,9309,142.9537,86.65747,21.72031,0,92.91642,75.85928,0,0,0,0,0,0,0,0,0,0,10,55,55,1111737,5375.467,5195.345,89.24044,43.17997,5113.822,5072.212
200,30,KMeans,192,516,516,34192,10720.79,3471.805,3004.635,859.14,2548.322,999.1612,2,8,8,1247,156.6777,47.70071,56.22091,7.139995,38.5605,21.22011,0,0,0,0,0,0,0,0,0,0,6,30,30,723425,3278.387,3063.198,120.9017,29.07998,3059.248,3017.55
250,30,KMeans,233,616,616,44572,13248.95,4445.159,3937.191,960.4996,3034.824,1286.782,10,65,65,218865,1313.276,955.1368,165.2019,58.35997,857.5669,773.3458,0,0,0,0,0,0,0,0,0,0,7,57,57,852431,3595.38,2901.53,162.4424,40.15997,3315.611,2850.463
300,30,KMeans,300,818,818,56903,16737.73,5496.41,4918.56,1393.68,3918.853,1657.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
