TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_Encounters,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_Encounters,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_Encounters,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_Encounters,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity
150,35,KMeans,148,310,310,21909,7952.649,2140.224,2374.169,481.2999,1917.656,681.2203,2,4,4,994,100.0019,65.96113,10.39999,6.759995,32.90037,27.16024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,199,476,476,35814,11067.39,3284.781,3075.276,817.6004,2789.686,1057.022,1,2,2,348,60.00118,11.18007,19.40025,2.919998,16.62019,7.639994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,KMeans,250,634,634,44660,13546.6,4343.355,3862.504,1069.941,3316.008,1400.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,289,778,778,56064,16114.13,5383.53,4625.296,1249.459,3803.973,1607.303,2,10,10,1294,139.9805,51.10079,38.16049,8.279994,41.86058,23.92017,0,0,0,0,0,0,0,0,0,0,9,72,72,1492963,4677.319,4458.055,100.3608,40.4,4428.04,4380.507
100,40,KMeans,100,166,166,9546,4921.303,1419.958,1048.629,206.1998,1290.911,393.5402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,147,312,312,24699,7705.29,2594.214,1942.98,476.1197,1937.477,775.9808,3,6,6,764,421.2238,40.70036,51.84061,4.839997,294.9768,21.86003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,198,439,439,31549,10885.44,3456.025,3021.554,665.1999,2619.101,998.0818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,48409,1034.978,1002.588,18.1602,8.62,979.8146,971.6869
250,40,KMeans,232,576,576,40212,12359.09,4449.2,3038.471,907.0396,3034.866,1325.022,5,39,39,93942,719.2547,523.5685,85.261,21.03998,491.6949,444.7156,0,0,0,0,0,0,0,0,0,0,13,95,95,1691332,6658.151,6301.507,182.942,59.23996,6261.349,6187.242
300,40,KMeans,296,760,760,51937,16179.69,5329.407,4581.195,1277.12,3916.034,1636.002,2,6,6,2821,158.7974,88.46164,18.10003,3.959997,88.72165,59.46098,0,0,0,0,0,0,0,0,0,0,2,6,6,52876,1092.181,1047.899,15.59999,9.099993,1043.794,1036.874
100,20,KMeans,95,196,196,15882,5519.2,1457.718,1784.163,361.6599,1229.39,434.4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,503501,2793.313,2636.72,64.92055,18.41999,2646.674,2603.215
150,20,KMeans,132,346,346,20556,7719.738,2139.605,2490.532,531.26,1700.974,614.22,3,22,22,73134,399.8584,274.766,72.56109,15.98003,246.7076,226.4474,0,0,0,0,0,0,0,0,0,0,15,114,114,2265005,7869.808,7364.231,282.1237,70.35999,7336.433,7248.594
200,20,KMeans,200,533,533,34896,12412.74,3048.912,4659.411,959.6797,2623.402,974.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,235,694,694,47072,14531.68,4365.636,5105.874,1221.521,3139.147,1323.922,8,55,55,176630,1113.526,785.2465,229.3422,65.06036,666.4857,612.3417,0,0,0,0,0,0,0,0,0,0,7,63,63,1101949,3610.486,3381.133,127.4217,36.43999,3367.421,3328.602
300,20,KMeans,276,858,858,190175,17885.04,4807.508,6645.419,1471.081,3811.754,1671.923,8,165,165,727816,2005.241,1627.713,275.6848,65.22014,1519.458,1476.528,2,3,3,472,60.00099,19.04011,20.18011,9.639993,19.5601,9.399993,10,211,211,1728806,4154.198,3632.417,356.9063,56.02,3618.529,3553.466
100,25,KMeans,84,161,161,11360,4736.623,1086.292,1463.119,222.18,1085.229,327.3603,2,5,5,857,132.5598,63.82108,34.68048,7.759994,37.06047,26.60023,0,0,0,0,0,0,0,0,0,0,15,122,122,2604191,7769.172,7310.477,248.283,74.95998,7270.895,7174.316
150,25,KMeans,149,377,377,26728,8750.066,2309.327,3001.321,585.0601,1929.776,707.2801,1,3,3,402,60.00118,18.20023,17.80022,2.899998,16.34018,7.299994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,187,536,536,38143,10892.6,3566.247,3563.329,889.6208,2462.481,1055.881,12,63,63,10412,856.58,419.7273,191.1221,58.97998,325.4051,218.9827,0,0,0,0,0,0,0,0,0,0,1,3,3,761,362.9191,21.92031,7.759994,4.099997,340.9712,14.62014
250,25,KMeans,240,688,688,45304,14151.53,4401.936,4558.181,1195.601,3124.947,1300.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,90,1976171,5125.806,4833.175,154.9617,62.46007,4806.86,4753.165
300,25,KMeans,300,824,824,55236,17603.56,4953.437,5945.983,1507.361,3977.274,1555.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,97,186,186,10917,5347.069,1237.154,1581.36,283.6599,1290.691,362.1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,159087,1735.606,1641.194,36.10033,7.559995,1644.277,1617.891
150,30,KMeans,136,322,322,22880,7522.524,2437.012,2060.104,518.08,1798.355,677.4412,2,10,10,104616,406.6454,346.8238,27.38026,10.09999,323.9107,312.4933,0,0,0,0,0,0,0,0,0,0,12,76,76,1658002,6413.045,6071.126,165.7219,46.13997,6033.665,5959.423
200,30,KMeans,195,488,488,34123,11082.98,3317.501,3397.782,855.8809,2516.802,912.8807,2,8,8,4432,139.9998,97.52185,26.50027,9.519993,60.421,51.6008,0,0,0,0,0,0,0,0,0,0,3,12,12,155158,1671.143,1578.473,47.74066,10.51999,1570.388,1548.887
250,30,KMeans,229,628,628,43665,13283.44,4257.575,4213.358,1022.721,2973.486,1255.141,2,6,6,1862,133.3409,51.7608,45.46066,16.68011,37.54048,22.22014,0,0,0,0,0,0,0,0,0,0,19,162,162,3421206,9771.482,9181.466,306.5037,95.11996,9141.465,9020.459
300,30,KMeans,300,768,768,55794,17174.96,4814.555,5415.693,1371.781,3958.135,1579.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,98,164,164,13815,5035.237,1416.637,1268.114,272.7199,1274.991,428.0004,2,4,4,1247,131.08,61.22102,33.0805,6.019996,38.5805,26.16022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,128,271,271,18528,7022.341,1941.983,1933.163,425.2797,1661.194,563.1002,10,40,40,6386,668.3259,334.2858,141.7413,55.97998,263.9441,169.0221,0,0,0,0,0,0,0,0,0,0,12,47,47,1054767,6594.063,5459.516,102.4004,48.19996,6300.288,5306.088
200,35,KMeans,182,408,408,26413,10265.36,2948.235,3003.257,707.1198,2384.46,817.8804,4,42,42,200579,724.4092,581.1628,58.08057,20.46,548.4783,519.0615,0,0,0,0,0,0,0,0,0,0,14,136,136,2073803,6936.748,6580.823,186.5819,64.67995,6518.007,6442.59
250,35,KMeans,250,628,628,43250,13745.7,4205.832,4024.229,1081.5,3274.647,1297.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,288,776,776,54922,16083.27,5583.176,4465.45,1342.48,3839.414,1696.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,132,132,2551182,5877.696,5493.306,226.4029,64.65996,5460.448,5390.689
100,40,KMeans,89,126,126,7978,4536.437,1173.735,979.0693,169.3,1164.27,322.9801,2,8,8,7803,218.0874,116.161,43.68062,3.399997,120.2823,92.58174,0,0,0,0,0,0,0,0,0,0,9,42,42,885745,4881.806,4655.408,116.1811,38.73998,4613.243,4561.568
150,40,KMeans,145,289,289,20429,7853.596,2289.648,2022.902,440.1198,1938.417,656.1205,3,12,12,7522,200.0425,168.1024,17.04,11.05999,96.26163,85.74139,0,0,0,0,0,0,0,0,0,0,2,8,8,56101,1113.401,1074.363,12.78007,1.419999,1064.055,1054.485
200,40,KMeans,189,459,459,29553,10211.39,3449.166,2683.469,651.9,2474.881,991.4608,1,5,5,692,60.00118,30.52051,10.74006,5.059996,21.88031,16.82019,0,0,0,0,0,0,0,0,0,0,10,90,90,1910119,5072.762,4674.484,248.5638,52.72008,4657.594,4599.898
250,40,KMeans,245,592,592,43257,13515.37,4234.455,3754.083,947.9202,3218.648,1318.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,512299,2780.12,2744.586,21.33998,11.31999,2677.783,2663.969
300,40,KMeans,281,727,727,48486,15213.88,5351.711,3949.281,1192.76,3675.751,1563.023,13,92,92,143115,1351.516,1108.115,155.5012,92.00007,838.2434,789.666,0,0,0,0,0,0,0,0,0,0,6,51,51,397040,3061.285,2903.961,74.32064,29.01998,2886.501,2844.755
100,20,KMeans,99,236,236,16947,5836.546,1488.577,2065.49,374.1603,1301.891,430.2202,1,4,4,375,52.161,28.92047,7.859993,7.359994,16.24018,12.16009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,150,360,360,24883,8854.194,2077.061,3116.324,621.8796,1929.876,624.7799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,189,505,505,36343,11604.67,3171.278,4024.597,930.02,2475.9,955.1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,110,110,2263297,5504.366,5065.838,252.3837,65.88,5070.842,4993.164
250,20,KMeans,231,615,615,44411,14094.88,3719.523,4858.792,1168.321,2999.224,1159.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,342,342,3692937,7978.5,7339.715,439.2267,125.5401,7220.578,7128.648
300,20,KMeans,300,797,797,59204,17877.54,4551.791,6368.768,1490.561,3956.176,1536.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,99,231,231,16231,5261.596,1597.18,1680.362,342.9599,1307.072,470.28,1,1,1,139,45.08084,31.76054,1.159999,1.159999,18.32023,13.30011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,145,360,360,23506,8411.812,2449.211,2721.518,586.9402,1883.756,700.7606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,515948,2801.281,2722.544,36.30018,15.57999,2683.842,2652.591
200,25,KMeans,199,530,530,34512,11340.98,3217.418,3687.608,864.4209,2595.702,994.4202,1,4,4,648,62.70124,19.04025,16.56019,2.779998,19.56026,9.60003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,236,671,671,49380,14935.71,4451.559,5450.602,1190.961,3077.025,1344.061,1,7,7,139518,446.5731,446.5731,2.319999,2.319999,414.2909,414.2909,2,3,3,262,33.24041,19.82014,7.819994,3.539998,12.03999,10.59999,7,49,49,1151750,3776.777,3683.746,56.48042,25.43998,3605.495,3577.988
300,25,KMeans,300,808,808,55788,17646.13,4973.398,5958.121,1527.94,3902.654,1542.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,99,210,210,14144,5031.945,1484.177,1257.333,298.4798,1276.891,431.1805,1,4,4,680,73.33971,28.42046,26.42041,3.999997,20.86029,12.20009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,148,342,342,22494,8018.535,2340.728,2440.57,567.7,1928.276,719.9809,2,8,8,1069,159.9772,53.42084,60.72101,11.39999,39.74053,22.14013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,KMeans,186,520,520,34624,10821.67,3077.857,3394.484,797.8403,2448.301,945.8807,4,26,26,179967,746.579,539.6328,137.3424,26.14003,504.9537,475.1789,0,0,0,0,0,0,0,0,0,0,10,100,100,2048563,4914.779,4679.194,146.6015,56.91996,4611.093,4566.446
250,30,KMeans,249,622,622,43715,13986.78,3864.923,4566.221,1212.98,3221.888,1178.961,1,3,3,627,89.437,25.9004,41.22075,2.139999,20.26027,11.54007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,300,788,788,54853,17350.48,5045.48,5631.359,1315.279,3965.716,1614.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,97,159,159,13523,5159.094,1133.832,1387.317,227.3398,1254.33,330.98,3,7,7,1339,217.6595,62.42086,72.68109,9.119993,57.94075,30.50013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,150,337,337,21065,8127.364,2336.628,2196.786,490.3398,2056.054,677.8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,199,510,510,34645,11051.19,3520.686,3282.54,824.1201,2627.803,1044.801,1,4,4,480,66.68082,18.38023,17.36021,2.639998,18.56023,9.060018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,KMeans,232,606,606,45001,13169.85,4403.139,3837.788,1009.06,3040.646,1303.081,10,49,49,10605,684.6046,479.288,110.981,37.73997,304.4051,253.3239,1,6,6,134624,479.495,479.495,3.019998,3.019998,458.7264,458.7264,7,39,39,871949,3714.448,3176.918,73.1405,30.77998,3522.96,3111.744
300,35,KMeans,300,770,770,54554,16616.96,4917.677,4919.477,1358.68,3889.431,1585.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,KMeans,98,178,178,11331,4962.421,1603.841,1090.25,225.4799,1291.491,425.5405,1,2,2,314,71.65999,23.88036,21.94031,2.959998,21.74031,12.96011,0,0,0,0,0,0,0,0,0,0,1,2,2,816,557.1612,37.24066,3.979997,1.659999,535.8404,18.34023
150,40,KMeans,143,285,285,22034,7524.712,2388.972,1909.942,413.0998,1861.476,703.5612,5,16,16,7145,344.6622,227.2827,45.92022,20.36002,169.9229,139.2422,0,0,0,0,0,0,0,0,0,0,2,5,5,2775,1072.922,106.6821,4.179997,4.179997,1031.848,65.62112
200,40,KMeans,190,460,460,35740,10063.71,3738.692,2487.285,686.6799,2527.663,1059.501,2,9,9,3281,178.0142,77.20139,41.52057,6.019996,76.62137,54.68087,0,0,0,0,0,0,0,0,0,0,8,61,61,1168642,4057.653,3854.591,142.6018,69.98023,3776.404,3749.42
250,40,KMeans,242,626,626,41040,12875.31,4675.705,3289.274,949.7403,3184.907,1368.263,6,30,30,10866,391.6049,272.7051,53.92033,19.33999,180.903,144.2222,0,0,0,0,0,0,0,0,0,0,2,11,11,52103,1012.788,979.6759,15.72009,6.939995,966.5137,955.7833
300,40,KMeans,299,754,754,50877,16320.73,5184.961,4671.295,1306.3,3869.494,1511.741,1,4,4,494,53.34103,51.14098,6.379995,6.379995,17.76022,16.10018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,KMeans,100,234,234,19266,5869.453,1544.457,2080.87,366.3199,1321.131,489.0205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,143,410,410,28493,8845.709,2438.189,3144.306,606.3999,1871.696,741.8602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,42,1005748,3794.842,3571.646,109.2013,23.25998,3566.497,3518.009
200,20,KMeans,198,543,543,39985,11999.32,3270.1,4453.564,946.9207,2633.643,1068.141,2,9,9,1237,159.2173,57.70094,55.14088,8.259994,39.62053,24.32018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,247,661,661,47598,14610.74,4010.165,5064.092,1213.04,3216.866,1320.801,3,13,13,2164,239.1959,88.36145,85.74139,13.41999,67.98099,39.26033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,261,745,745,93666,16724.31,4594.072,6193.493,1358.342,3572.669,1604.724,27,369,369,1336696,4771.226,3830.758,534.0271,190.0601,3517.425,3368.893,0,0,0,0,0,0,0,0,0,0,12,200,200,1491455,4484.909,4089.737,231.1231,66.05997,4046.896,3973.726
100,25,KMeans,98,199,199,17251,5741.942,1320.954,2213.213,334.5802,1287.231,408.1601,2,3,3,1261,129.5615,30.38032,36.42045,6.859995,40.48055,22.34013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,148,378,378,27654,8334.605,2415.389,2589.754,588.6201,1920.716,724.6404,1,3,3,239,68.16058,19.08025,14.88015,2.499998,27.08043,5.359996,0,0,0,0,0,0,0,0,0,0,1,3,3,544,540.8253,26.66042,1.339999,0.52,520.8257,7.499994
200,25,KMeans,197,531,531,33752,11450.67,3175.838,3851.192,845.9198,2550.98,968.0203,3,9,9,1510,194.3606,76.70119,53.92069,14.33999,53.72066,31.94017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,250,660,660,47965,14180.2,3847.343,4645.083,1142.52,3280.268,1271.141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,275,817,817,90160,16584.5,4898.575,5440.897,1434.28,3702.474,1569.042,5,40,40,41368,555.5678,354.8717,126.7219,35.00001,288.5904,249.3122,1,13,13,199935,386.6061,370.2751,9.980039,7.679994,357.1823,352.7447,19,234,234,3667563,9054.051,8488.446,374.8251,119.2801,8380.557,8290.063
100,30,KMeans,100,179,179,13112,5443.286,1347.156,1619.581,280.06,1299.471,387.9606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,131,298,298,19612,7344.267,2097.606,2182.567,471.66,1681.974,608.5204,7,31,31,6393,534.2145,265.3047,138.3418,37.32,213.6836,155.3822,0,0,0,0,0,0,0,0,0,0,12,57,57,1299005,6520.76,5752.196,183.602,70.44009,6143.355,5638.771
200,30,KMeans,193,498,498,35911,10869.79,3428.564,3449.986,847.3204,2512.321,1009.441,7,30,30,4680,462.6404,213.9235,119.8215,34.00001,156.8423,102.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,KMeans,242,650,650,44894,13750.04,4511.619,4048.429,1073.96,3183.346,1372.222,1,3,3,2309,66.68082,34.5406,11.86008,2.999998,27.90045,18.82024,0,0,0,0,0,0,0,0,0,0,7,21,21,472037,3981.047,3822.152,75.22069,17.63999,3782.213,3744.837
300,30,KMeans,300,820,820,60270,16925.54,5320.988,5708.218,1349.442,3928.175,1720.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,94,152,152,11633,5053.116,1319.956,1288.334,191.0599,1224.89,366.8406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,734715,3286.593,3106.554,73.06053,26.61998,3113.629,3062.638
150,35,KMeans,141,319,319,22457,7740.945,2558.914,2068.964,482.6398,1840.295,710.281,4,14,14,1953,257.642,95.34142,63.60069,14.99999,78.08102,47.86034,0,0,0,0,0,0,0,0,0,0,5,13,13,212930,2824.984,2723.225,40.6203,9.819993,2694.399,2668.554
200,35,KMeans,192,475,475,35848,10535.13,3314.803,2842.212,791.8999,2551.503,1013.142,1,3,3,768,46.66088,40.00072,1.219999,1.219999,18.62024,18.62024,0,0,0,0,0,0,0,0,0,0,7,22,22,552901,3958.825,3768.76,112.5615,43.94014,3733.316,3688.207
250,35,KMeans,244,621,621,45318,13695.11,4171.651,4125.891,1032.04,3221.308,1295.761,5,20,20,2803,318.1439,218.744,51.84035,19.81998,121.3218,93.64119,0,0,0,0,0,0,0,0,0,0,1,2,2,810,496.9454,45.56085,4.299997,3.659997,474.4378,23.68035
300,35,KMeans,300,804,804,55136,16527.43,5084.223,4803.535,1323.5,3923.113,1605.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,KMeans,94,140,140,12170,4875.403,1507.8,1144.074,206.9601,1203.51,393.8004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,12,320827,3460.081,3359.183,34.84008,10.97999,3326.091,3290.816
150,40,KMeans,145,290,290,22362,7655.196,2369.67,1863.219,456.2798,1884.416,688.6609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,503660,2782.282,2682.405,48.74027,21.79998,2651.963,2623.097
200,40,KMeans,196,457,457,30803,10831.9,3179.638,3048.535,706.6201,2573.782,975.7814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,13,308692,2264.86,2147.225,47.6004,8.319994,2146.765,2109.148
250,40,KMeans,246,646,646,43516,13269.86,4533.24,3476.938,995.5997,3265.329,1344.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,12,309819,2262.017,2191.729,34.98015,16.99999,2157.455,2138.417
300,40,KMeans,277,748,748,51320,15388.32,5495.416,4340.311,1258.24,3696.132,1620.282,10,50,50,33967,791.7734,435.3963,152.7416,49.25997,378.9157,285.4951,0,0,0,0,0,0,0,0,0,0,13,100,100,1845465,6497.292,6267.108,120.5407,62.45996,6154.653,6094.175
100,20,KMeans,99,236,236,15792,5668.281,1660.241,1888.285,386.4399,1314.611,510.9407,1,2,2,246,53.34103,34.20059,7.759994,4.799996,17.36021,10.14004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,132,342,342,24858,7953.744,2207.787,2673.777,585.7198,1752.595,673.3205,4,35,35,74273,473.3837,325.1439,84.16118,25.25998,280.8839,258.446,0,0,0,0,0,0,0,0,0,0,14,205,205,2966676,6156.715,5709.915,270.6238,63.97995,5664.519,5586.155
200,20,KMeans,197,554,554,40755,11783.88,3204.338,4293.497,973.7407,2638.505,1017.021,3,14,14,2550,255.6131,96.28163,98.62169,13.33999,69.32101,44.34045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,240,657,657,46626,14217.17,4124.909,4757.745,1108.32,3165.667,1326.761,3,19,19,56481,415.4992,287.3046,67.12096,10.09999,271.1064,244.305,0,0,0,0,0,0,0,0,0,0,7,56,56,991126,3606.885,3395.541,120.6615,38.83997,3375.54,3337.734
300,20,KMeans,299,797,797,57073,18005.1,4307.284,6924.242,1446.9,3943.377,1519.621,1,4,4,463,79.99859,15.64017,31.46053,4.279997,17.78022,8.600007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,97,206,206,15969,5534.013,1420.737,1816.125,270.8001,1269.811,395.3202,3,4,4,745,209.5409,47.52052,47.72052,1.159999,77.16119,25.70017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,139,385,385,35481,8551.771,2399.891,2923.702,719.6815,1967.159,725.3815,5,50,50,62608,507.3046,336.5549,95.62123,35.07998,287.3171,260.2387,0,0,0,0,0,0,0,0,0,0,6,61,61,673867,3041.26,2801.368,130.6418,24.01998,2806.021,2759.404
200,25,KMeans,200,539,539,37129,11848.48,3444.102,4076.837,909.0404,2584.982,1050.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,249,668,668,49160,14620.33,4007.387,4865.586,1182.64,3300.669,1275.1,1,4,4,248,66.66083,13.14011,23.68035,2.319999,21.3403,6.299995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,282,724,724,50019,16518.5,4254.168,5382.609,1257.28,3706.953,1360.301,7,111,111,534578,1539.54,1306.033,134.5018,44.39997,1219.312,1171.681,0,0,0,0,0,0,0,0,0,0,11,179,179,2079102,4649.963,4403.452,179.4023,63.72004,4288.161,4255.593
100,30,KMeans,100,204,204,14562,5340.372,1614.06,1466.558,274.1999,1303.691,455.5604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,150,346,346,27353,8167.537,2529.052,2389.81,587.3799,1980.957,742.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,KMeans,199,510,510,35650,11231.56,3343.061,3476.385,896.1404,2588.741,975.8012,1,4,4,470,66.46086,22.32032,25.12038,3.879997,16.70019,8.079995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,KMeans,238,630,630,45208,13859.43,4180.453,4402.457,1153.961,3117.288,1238.061,1,4,4,604,60.00118,55.32108,6.059995,6.059995,24.58037,21.12029,0,0,0,0,0,0,0,0,0,0,11,110,110,2271300,5495.324,5192.771,175.5821,58.44003,5139.032,5076.266
300,30,KMeans,297,825,825,58227,17185.29,5164.603,5804.363,1437.781,3884.093,1616.621,3,13,13,3273,199.9797,107.8219,43.84043,23.28012,75.12115,56.12071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
