TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_Encounters,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_Encounters,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_Encounters,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_Encounters,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity
200,35,KMeans,200,498,498,32319,10903.02,3353.761,3057.495,834.9998,2600.142,1010.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,KMeans,250,616,616,42245,13728.94,4221.812,3870.823,1074.6,3227.868,1271.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,300,782,782,57332,16853.41,5241.507,4906.28,1404.3,3943.454,1623.782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,KMeans,97,147,147,11637,4955.495,1486.041,1148.613,192.2799,1260.57,409.2805,2,4,4,654,131.7019,60.281,35.04042,10.35999,49.44075,31.30033,0,0,0,0,0,0,0,0,0,0,1,2,2,645,556.8409,41.28075,6.779994,5.599996,532.8575,18.50023
150,40,KMeans,150,312,312,19943,8083.455,2402.69,2141.624,506.1998,2028.558,698.9407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,200,453,453,30571,10667.63,3468.344,2756.99,715.5004,2675.263,986.7817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,40,KMeans,248,608,608,42304,13532.74,4425.217,3756.823,988.6003,3234.428,1333.781,2,4,4,168,112.1222,31.76035,19.2001,2.219999,35.38043,9.979992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,40,KMeans,285,726,726,49040,15902.01,5025.584,4582.694,1219.24,3751.633,1568.541,10,49,49,59786,905.7898,640.4872,112.9409,37.03997,520.6935,462.5976,0,0,0,0,0,0,0,0,0,0,5,27,27,215963,2598.588,2536.458,36.26015,18.77999,2475.891,2448.811
100,20,KMeans,100,200,200,15083,5749.373,1191.411,2127.47,313.1999,1305.311,398.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,129,356,356,23964,7977.685,2239.208,2816.619,588.5605,1705.654,654.1404,11,80,80,84200,1236.319,813.7351,263.0041,59.24018,687.9156,624.0316,0,0,0,0,0,0,0,0,0,0,10,90,90,1907983,5155.612,4798.016,225.4233,71.48016,4765.112,4704.595
200,20,KMeans,200,540,540,38560,12125.64,3265.041,4341.765,1004.381,2613.062,963.7605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,235,673,673,56659,14151.4,4141.792,4852.35,1256,3076.028,1293.342,7,86,86,308032,1333.03,1009.666,192.3631,55.24024,957.2055,900.2588,0,0,0,0,0,0,0,0,0,0,8,110,110,1165246,3548.719,3227.424,195.883,55.42005,3220.239,3172.03
300,20,KMeans,263,752,752,52912,17008.68,4489.115,6509.78,1466.041,3414.408,1362.941,2,31,31,220478,552.1274,411.6666,95.2418,6.659995,397.4131,381.1963,10,283,283,600436,1166.615,887.704,178.1023,69.50008,843.9009,810.5982,19,554,554,3976757,7239.856,6282.682,723.0912,153.7804,6206.747,6108.288
100,25,KMeans,91,203,203,13370,5170.539,1393.417,1549.86,284.9599,1199.53,407.8804,3,14,14,3050,199.9825,120.3222,31.40015,19.19999,95.32161,68.721,0,0,0,0,0,0,0,0,0,0,6,23,23,507140,3300.122,2677.936,87.16086,29.89998,3119.201,2631.605
150,25,KMeans,122,340,340,33790,7029.276,2371.831,2102.527,476.1198,1665.555,713.622,15,103,103,275776,2340.304,1706.801,326.0246,65.78011,1605.664,1469.692,0,0,0,0,0,0,0,0,0,0,13,77,77,898167,6642.754,6394.599,155.7015,66.84011,6275.789,6229.117
200,25,KMeans,200,494,494,33948,11766.67,3016.855,4044.935,850.5197,2597.123,915.0806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,213,539,539,36196,12396.81,3363.579,3882.291,991.5201,2777.004,1035.101,2,12,12,22208,238.7808,147.7914,40.54055,6.539995,143.091,123.6325,0,0,0,0,0,0,0,0,0,0,35,427,427,7421327,16666.35,15647.63,596.8874,196.36,15476.82,15295.23
300,25,KMeans,270,746,746,52771,15820.11,4446.631,5013.506,1322.76,3547.432,1405.161,4,30,30,35173,544.2551,284.4372,166.5831,17.71999,269.5791,228.0398,0,0,0,0,0,0,0,0,0,0,26,348,348,5228592,11662.76,10954.15,415.105,177.9205,10812.04,10691.25
100,30,KMeans,100,216,216,14763,5370.313,1624.641,1487.638,304.4,1298.811,445.7802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,141,350,350,25510,8050.744,2324.289,2421.77,523.98,1863.696,700.3608,5,12,12,1693,289.4057,140.9023,63.82063,30.76001,92.68117,58.22048,0,0,0,0,0,0,0,0,0,0,4,12,12,308988,2275.41,2140.341,59.4006,15.97999,2154.073,2124.352
200,30,KMeans,198,506,506,35213,11237.94,3207.178,3417.864,842.0404,2586.364,952.7209,2,8,8,755,132.7397,64.5811,41.26059,8.659993,36.06044,22.78015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,KMeans,231,628,628,45655,13377.67,3910.527,4127.874,1009.58,3035.207,1207.261,11,110,110,467010,1909.805,1490.383,215.0228,64.62,1400.396,1312.582,0,0,0,0,0,0,0,0,0,0,8,108,108,1213316,3327.809,3159.912,99.7809,53.47997,3100.844,3075.498
300,30,KMeans,284,783,783,52568,16219.37,4985.703,4860.144,1318.96,3750.911,1531.582,5,27,27,70177,512.7793,296.6302,96.36125,29.76002,288.1479,226.9057,0,0,0,0,0,0,0,0,0,0,11,76,76,1204980,5093.967,4780.735,140.7613,43.57999,4753.952,4683.254
100,35,KMeans,93,191,191,14165,5339.584,1312.435,1635.783,283.62,1194.05,351.6602,1,5,5,529,53.34103,35.22062,8.540006,7.319994,16.80019,14.10013,0,0,0,0,0,0,0,0,0,0,6,30,30,741623,3289.855,3196.264,44.60013,20.35999,3151.472,3120.762
150,35,KMeans,143,317,317,21627,7794.914,2378.611,2237.048,493.7801,1871.256,698.5406,6,26,26,5318,384.3448,254.1242,62.1804,32.11999,155.6024,115.1016,0,0,0,0,0,0,0,0,0,0,1,3,3,949,497.4452,40.00072,3.819997,3.819997,478.4556,21.00029
200,35,KMeans,175,420,420,30582,9802.45,2953.397,2813.894,673.8396,2286.559,890.7808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,136,136,3269067,13630.96,12920.54,386.4644,119.9799,12843.49,12680.5
250,35,KMeans,238,590,590,41639,13536.78,3945.489,4033.91,1089.58,3120.647,1192.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,132,132,2219016,5877.375,5371.193,231.5231,79.84019,5440.906,5233.08
300,35,KMeans,278,708,708,51396,15430.39,5080.965,4269.749,1179.88,3662.811,1571.923,5,33,33,14053,418.2899,213.4839,114.2417,27.11998,177.5231,137.5822,0,0,0,0,0,0,0,0,0,0,17,185,185,2922032,8216.958,7813.427,233.7424,100.84,7702.117,7616.65
100,40,KMeans,92,128,128,8588,4752.313,1198.115,1126.332,180.2999,1192.21,331.6204,3,8,8,75959,583.3721,502.7366,27.12016,4.339997,482.1899,455.4376,0,0,0,0,0,0,0,0,0,0,5,18,18,377481,2740.362,2185.378,26.63999,19.31999,2628.698,2107.648
150,40,KMeans,150,310,310,21288,7943.561,2695.355,1956.42,430.7198,1979.157,737.9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,191,476,476,31121,10305.78,3832.273,2712.35,725.48,2524.381,1078.582,3,11,11,1268,219.1393,55.36069,80.44127,9.659993,52.96064,24.32,0,0,0,0,0,0,0,0,0,0,6,15,15,364785,3438.62,3321.426,57.64048,20.49998,3288.294,3250.037
250,40,KMeans,223,549,549,40091,12062.97,4259.458,3101.654,823.0395,2973.747,1247.382,17,59,59,21781,1216.279,411.6993,334.7845,67.85999,424.8809,240.6188,0,0,0,0,0,0,0,0,0,0,10,46,46,834713,5496.766,5288.128,103.0809,40.22001,5219.255,5175.406
300,40,KMeans,300,748,748,52129,16213.35,5192.485,4573.792,1236.48,3918.994,1607.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,KMeans,100,242,242,19238,5710.725,1551.559,1896.766,380.4206,1302.131,466.4203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,150,378,378,28340,9059.657,2223.124,3392.507,600.9401,1959.676,708.1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,186,488,488,33253,11308.87,3139.879,3918.497,886.2603,2418.121,899.2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,182,182,3242926,6664.601,6172.27,282.2638,72.43998,6164.363,6076.417
250,20,KMeans,228,606,606,44605,14281.11,3567.699,5286.997,1218.721,2983.646,1148.8,20,162,162,94270,1883.491,1115.587,488.7075,128.5401,885.1248,781.3853,0,0,0,0,0,0,0,0,0,0,2,28,28,69888,813.2678,736.4929,44.46074,3.799997,736.5081,716.7087
300,20,KMeans,260,702,702,53186,16295.64,4123.208,5840.965,1343.44,3398.729,1347.34,1,5,5,491,66.66083,23.28034,21.72031,5.439996,16.70019,11.18007,3,72,72,367082,540.0049,517.28,23.56004,20.88,468.3937,463.4726,36,710,710,8701590,15033.9,14168.1,550.8063,226.5001,13893.29,13743.87
100,25,KMeans,100,202,202,13290,5426.804,1583.14,1642.081,307.6198,1288.49,465.4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,144,351,351,25153,8182.316,2375.089,2449.69,650.0803,1881.176,695.6205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,736916,3297,3108.92,105.0214,33.22005,3092.002,3053.581
200,25,KMeans,200,554,554,40211,11773.71,3421.162,3926.574,904.2208,2651.883,1016.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,249,678,678,44556,14907.71,3990.365,5279.235,1247.52,3242.805,1223.781,1,4,4,532,81.61832,22.76033,37.90068,4.219997,17.54021,8.800012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,281,787,787,55533,16563.81,4879.459,5473.009,1499.762,3736.773,1542.781,16,108,108,45353,1237.665,658.212,319.3643,89.97994,497.0883,396.786,0,0,0,0,0,0,0,0,0,0,3,35,35,149796,1447.323,1342.404,59.26088,7.959994,1337.065,1319.054
100,30,KMeans,93,208,208,15245,4942.269,1509.239,1314.175,263.0798,1212.67,406.6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,18,465063,4004.39,3727.56,138.0219,24.41998,3757.089,3684.017
150,30,KMeans,134,313,313,21277,7392.981,2161.386,2049.583,506.8399,1748.295,656.9203,10,67,67,26607,791.6868,471.7089,195.3626,68.48002,343.5659,290.5048,0,0,0,0,0,0,0,0,0,0,6,28,28,361006,3240.872,3055.291,125.4219,40.28011,3021.481,2977.539
200,30,KMeans,194,520,520,35266,10719.45,3699.609,2982.854,751.1,2558.841,1069.542,5,17,17,3088,317.6447,152.6225,58.08046,21.37998,136.3022,81.02094,0,0,0,0,0,0,0,0,0,0,1,3,3,949,516.982,23.76035,8.880013,5.039996,494.107,18.72024
250,30,KMeans,249,646,646,45219,14147.13,4149.912,4382.254,1050.24,3241.067,1286.461,1,4,4,489,53.34103,32.30055,7.939993,7.419994,16.16018,11.56007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,300,782,782,54764,16884.16,4806.495,5125.207,1369.94,3918.253,1536.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,97,156,156,9694,4952.21,1214.934,1200.172,217.52,1259.73,354.3999,3,6,6,548,177.6434,29.2401,46.7805,7.599995,57.04073,13.31999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,142,318,318,24770,7786.351,2361.45,2136.604,490.9399,1864.076,656.6608,4,17,17,7461,290.9372,196.6432,35.10027,10.29999,135.1223,102.7216,0,0,0,0,0,0,0,0,0,0,4,11,11,109388,2230.228,2185.244,18.65998,12.59999,2146.276,2132.083
200,35,KMeans,170,423,423,29777,9255.888,3101.12,2492.228,657.7802,2219.078,899.3611,4,25,25,150719,857.9087,664.9182,96.62144,13.79999,656.6064,612.4401,0,0,0,0,0,0,0,0,0,0,26,212,212,4110409,13391.67,12652.2,372.004,111.9999,12587.23,12431.11
250,35,KMeans,233,582,582,42067,12921.66,4227.694,3555.402,1030.72,3062.046,1231.601,6,16,16,1963,409.2782,131.7019,134.6821,16.11999,118.0216,60.04023,0,0,0,0,0,0,0,0,0,0,11,110,110,2205357,5497.085,5202.323,183.5023,66.66003,5140.328,5083.589
300,35,KMeans,289,824,824,56789,16093.54,5854.261,4464.512,1304.8,3798.093,1742.803,4,33,33,93713,598.8497,483.3658,48.72042,11.31999,444.4596,413.936,0,0,0,0,0,0,0,0,0,0,7,63,63,939865,3296.583,3229.353,41.04006,26.41998,3137.857,3120.97
100,40,KMeans,90,152,152,11481,4680.833,1315.217,1159.933,249.3599,1166.31,358.7203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,48,48,1145245,5514.704,5149.135,169.802,47.21998,5175.676,5091.959
150,40,KMeans,150,312,312,21978,7824,2304.468,1931.019,461.1401,1957.616,667.6807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,185,411,411,28656,10158.69,3067.199,2806.572,765.5399,2380.719,901.401,10,48,48,9146,758.7125,340.1259,199.0426,48.71996,294.2648,202.4427,0,0,0,0,0,0,0,0,0,0,5,15,15,314604,2683.431,2237.333,34.36013,15.95999,2561.505,2168.306
250,40,KMeans,238,589,589,44206,13041.34,4239.675,3424.678,968.72,3174.527,1297.322,2,7,7,1019,158.6374,53.84085,57.16093,13.78007,40.66055,21.70012,0,0,0,0,0,0,0,0,0,0,10,90,90,1968437,5097.807,4834.086,131.4413,44.27996,4794.645,4742.164
300,40,KMeans,297,785,785,51798,16660.24,5570.913,5045.804,1334.421,3903.633,1678.002,1,2,2,4893,119.212,98.05556,3.699997,1.219999,87.55732,80.41852,0,0,0,0,0,0,0,0,0,0,2,5,5,58907,1129.858,1127.916,6.019996,5.879996,1086.135,1085.654
100,20,KMeans,86,196,196,12340,5038.4,1218.294,1768.425,281.1401,1122.55,364.3602,12,79,79,28940,847.3542,478.4086,205.7224,65.63995,386.9466,332.6853,0,0,0,0,0,0,0,0,0,0,2,17,17,50566,936.9863,876.1322,35.94045,5.919995,876.0751,859.2215
150,20,KMeans,140,365,365,24521,8643.424,2306.908,3019.623,603.1402,1852.096,683.2006,2,7,7,874,139.9805,54.48087,47.98072,16.56008,37.98049,22.08013,0,0,0,0,0,0,0,0,0,0,8,56,56,1276626,4245.262,3875.499,197.943,29.99998,3910.244,3843.212
200,20,KMeans,190,542,542,37351,12159.28,3031.875,4542.109,988.8412,2525.602,950.9003,3,27,27,80883,503.4171,354.0779,85.40138,16.11999,334.5433,303.1852,0,0,0,0,0,0,0,0,0,0,7,63,63,959952,3489.885,3227.366,143.062,29.11998,3225.502,3180.451
250,20,KMeans,233,638,638,46522,14475.03,3912.587,5129.354,1055.46,3043.866,1252.001,0,0,0,0,0,0,0,0,0,0,1,16,16,169052,280.0047,280.0047,2.839998,2.839998,260.2755,260.2755,16,256,256,3846180,7196.304,6642.543,299.9238,94.37994,6624.735,6527.093
300,20,KMeans,276,839,839,62683,17413.39,5252.168,6178.519,1521.182,3711.853,1672.382,6,36,36,13182,709.9642,406.9341,202.4436,32.38003,336.9745,283.8493,0,0,0,0,0,0,0,0,0,0,18,285,285,4044697,7948.846,7157.612,406.606,101.9199,7240.737,7000.69
100,25,KMeans,100,234,234,17064,5328.375,1629.18,1496.137,276.2199,1311.191,466.6804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,150,383,383,28646,8837.312,2501.831,3005.222,732.621,1964.697,725.7203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,181,500,500,35667,10840.29,3119.959,3614.529,875.2409,2401.221,918.5007,4,17,17,6471,268.423,182.3834,44.54028,28.30003,120.402,92.3614,0,0,0,0,0,0,0,0,0,0,15,81,81,1808386,8241.969,7769.61,207.242,68.66009,7785.202,7674.845
250,25,KMeans,236,640,640,43842,14132.33,4042.868,4745.445,1207.781,3071.965,1212.161,8,93,93,270118,1405.606,1097.682,188.9428,68.22027,1001.05,940.3795,0,0,0,0,0,0,0,0,0,0,6,69,69,638793,2536.869,2421.421,82.04092,43.58006,2352.259,2331.67
300,25,KMeans,239,649,649,44077,14090.4,4149.792,4511.459,1223.821,3154.447,1259.701,11,130,130,653793,2202.375,1758.659,256.2638,67.76006,1655.41,1587.515,1,20,20,112014,180.0016,178.7814,7.859993,7.399994,156.3966,155.6364,49,737,737,9818261,21808.32,20243.14,955.5527,331.2002,20048.57,19768.34
100,30,KMeans,96,198,198,12936,5428.5,1355.976,1622.321,273.5199,1256.491,406.3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,14,313014,2268.384,2173.691,48.1805,11.89999,2150.388,2129.048
150,30,KMeans,150,362,362,27144,8356.162,2375.808,2491.731,626.4601,1968.056,730.3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,KMeans,187,474,474,33042,10703.36,3130.319,3245.461,802.9201,2449.221,928.6011,6,23,23,4728,444.9974,225.544,122.9017,30.46001,155.0024,111.3214,0,0,0,0,0,0,0,0,0,0,7,33,33,747344,3801.947,3220.764,56.58018,20.39998,3632.852,3147.429
250,30,KMeans,246,652,652,53410,14192.8,4252.352,4686.662,1244.401,3237.449,1282.102,3,10,10,3669,193.3208,153.4429,20.30005,15.31999,90.3215,82.04131,0,0,0,0,0,0,0,0,0,0,1,4,4,2825,540.6451,77.559,5.359996,4.159997,518.4835,56.62111
300,30,KMeans,300,740,740,52768,16486.59,4873.739,4853.995,1330.38,3879.232,1541.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,93,173,173,12681,4891.902,1560.261,1356.976,274.4208,1218.81,430.4412,5,13,13,1594,314.9239,102.2214,77.96085,11.05999,98.2813,37.06018,0,0,0,0,0,0,0,0,0,0,2,2,2,54871,1173.34,1155.763,6.059996,4.439997,1135.103,1127.375
150,35,KMeans,148,317,317,21393,8118.568,2461.551,2310.608,487.8199,1916.996,659.42,2,5,5,893,113.3422,62.10104,22.46016,6.679995,35.86044,21.40011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,193,460,460,33095,10640.17,3487.785,2890.274,738.14,2528.482,1017.561,1,4,4,805,73.31971,29.02047,25.12038,4.239997,22.20032,13.30011,0,0,0,0,0,0,0,0,0,0,6,30,30,727677,3284.192,3083.188,88.16088,24.71998,3096.24,3046.034
250,35,KMeans,232,594,594,44002,13025.94,4078.712,3768.405,1021.16,3058.147,1208.001,8,38,38,5892,530.9055,294.4452,92.50063,41.61999,213.4634,146.3818,0,0,0,0,0,0,0,0,0,0,10,74,74,1596105,5116.635,4509.164,86.16046,33.93998,4868.224,4413.65
300,35,KMeans,276,738,738,58087,15717.98,5155.188,4677.119,1246.021,3681.952,1563.963,13,90,90,218213,1625.076,1211.244,176.7419,63.87998,1105.627,970.2391,0,0,0,0,0,0,0,0,0,0,11,78,78,1142306,5996.172,5209.213,146.2215,48.61997,5673.672,5100.532
100,40,KMeans,100,170,170,11810,5311.596,1379.197,1366.036,210.7,1300.771,411.6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,146,296,296,20906,8032.508,2315.749,2159.165,491.2,1902.336,642.9802,1,2,2,366,53.32103,28.52046,6.599995,5.079996,16.9002,11.62008,0,0,0,0,0,0,0,0,0,0,3,6,6,162218,1730.401,1700.092,10.73999,5.199997,1666.919,1655.828
200,40,KMeans,194,450,450,31690,10441.65,3275.142,2815.971,768.8999,2509.341,945.6404,3,14,14,7496,231.4572,136.422,49.94068,9.359993,98.30168,72.54109,0,0,0,0,0,0,0,0,0,0,3,14,14,155159,1630.207,1531.01,51.90073,6.259995,1524.676,1506.859
250,40,KMeans,219,548,548,36764,11852.5,4367.722,3054.032,903.14,2855.705,1223.362,6,37,37,80258,771.7966,607.6489,77.94074,31.90001,542.0289,496.9722,0,0,0,0,0,0,0,0,0,0,25,167,167,3513192,13233.37,12609.03,319.523,111.5599,12501.96,12364.99
300,40,KMeans,285,746,746,48425,15638.68,5372.813,4323.448,1264.66,3693.633,1502.682,7,50,50,172787,1059.259,817.4014,133.0418,39.08002,741.3529,695.7903,0,0,0,0,0,0,0,0,0,0,8,60,60,750107,3878.006,3751.466,92.14102,38.51998,3644.87,3620.093
100,20,KMeans,91,222,222,17635,5477.541,1482.798,1887.125,337.9803,1182.09,449.0202,2,4,4,1205,93.34175,53.72085,12.92009,6.719995,37.04047,30.76032,0,0,0,0,0,0,0,0,0,0,7,22,22,560168,3978.144,3724.597,106.3811,16.83999,3756.225,3691.083
150,20,KMeans,132,404,404,31768,7836.246,2681.857,2581.616,631.2403,1801.836,863.5222,12,58,58,16762,819.4815,438.8077,197.6023,68.45998,307.6647,237.9632,0,0,0,0,0,0,0,0,0,0,6,26,26,357001,3270.12,3030.094,129.3019,22.85999,3037.689,2990.075
200,20,KMeans,199,559,559,41403,12255.1,3074.794,4764.348,1068.322,2601.181,1006.5,1,3,3,556,79.99859,24.06036,29.82049,3.559997,18.20023,11.38007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,250,680,680,51766,15571.45,4134.029,5727.925,1198.48,3324.208,1312.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,284,792,792,56627,18070.73,4919.979,6726.936,1511.942,3714.013,1537.081,2,20,20,272987,766.5758,723.4595,25.4803,6.139996,693.9757,684.321,2,2,2,196,60.00099,10.59999,22.32013,7.399994,14.98,3.199998,9,90,90,1686157,4513.47,4328.901,117.1411,51.17997,4259.257,4221.009
100,25,KMeans,101,186,186,12821,5225.044,1456.317,1491.817,326.4999,1309.75,427.3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,147,358,358,22469,8342.2,2421.83,2746.876,548.5598,1920.375,707.4208,3,9,9,1176,173.3029,90.84151,32.86026,15.61999,52.24062,33.3602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,195,553,553,38646,11275.16,3594.246,3671.129,888.1,2564.002,1081.241,1,5,5,567,66.68082,31.80054,15.82017,6.539995,19.86026,12.02009,0,0,0,0,0,0,0,0,0,0,4,12,12,313675,2281.236,2176.994,54.7006,14.67999,2158.777,2132.931
250,25,KMeans,232,654,654,46143,13925.71,3912.348,4590.323,1077.8,3097.648,1223.521,9,132,132,502449,1859.403,1484.219,222.0634,57.32004,1396.302,1331.145,0,0,0,0,0,0,0,0,0,0,9,138,138,1314217,3502.292,3291.338,143.5618,58.88005,3204.962,3171.396
300,25,KMeans,288,792,792,57582,17217.55,4845.298,5880.782,1513.461,3781.573,1486.18,4,42,42,180765,739.9808,639.9979,46.4404,16.95999,569.9092,551.4325,0,0,0,0,0,0,0,0,0,0,8,88,88,1234838,3936.906,3790.712,103.5809,52.39997,3706.413,3674.821
100,30,KMeans,97,212,212,14388,5155.155,1445.277,1348.555,317.8801,1266.25,425.4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,160604,1729.18,1672.625,16.2,5.099997,1657.65,1641.574
150,30,KMeans,142,340,340,23929,8116.653,2276.208,2534.313,519.6396,1872.316,663.6408,3,9,9,2782,196.459,117.4621,42.96067,10.53999,60.0408,46.6405,0,0,0,0,0,0,0,0,0,0,5,21,21,505863,2790.01,2686.849,56.54036,18.23999,2655.023,2627.019
200,30,KMeans,192,485,485,38121,10964.35,3322.881,3268.361,834.4608,2529.041,997.0211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,56,1278259,4222.375,3964.489,131.1215,43.30006,3954.16,3905.535
250,30,KMeans,250,642,642,50698,14101.56,4192.252,4281.613,1199.42,3265.946,1261.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
