TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_Encounters,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_Encounters,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_Encounters,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_Encounters,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity
150,35,KMeans,134,297,297,21025,7281.839,2496.594,1892.141,438.8998,1797.696,702.4413,2,6,6,1764,137.9809,58.60096,30.94033,5.979996,47.58071,28.50027,0,0,0,0,0,0,0,0,0,0,14,59,59,1390257,7774.85,7321.652,191.3419,55.63996,7347.437,7234.412
200,35,KMeans,200,509,509,36092,10883.04,3726.629,3120.718,801.9805,2621.822,1067.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,KMeans,230,586,586,41252,13167.54,3853.747,3995.51,998.4005,2987.925,1146.461,7,33,33,5680,483.363,252.5045,85.22063,37.12007,213.8436,128.4217,0,0,0,0,0,0,0,0,0,0,13,73,73,1611911,6972.337,6240.696,158.5616,54.6001,6593.012,6113.456
300,35,KMeans,293,810,810,55323,16119.89,5463.912,4440.413,1320.12,3855.773,1594.983,5,28,28,11745,320.0436,184.9233,58.48039,31,134.7421,109.9016,0,0,0,0,0,0,0,0,0,0,2,12,12,66091,1171.438,1077.406,34.40041,5.559996,1103.932,1071.841
100,40,KMeans,94,164,164,10979,5054.372,1383.958,1277.215,217.2398,1217.91,378.0204,1,3,3,179,63.80127,24.62037,9.680032,0,24.54037,13.52012,0,0,0,0,0,0,0,0,0,0,5,11,11,208866,2845.784,2750.311,32.59998,13.63999,2730.632,2693.236
150,40,KMeans,144,284,284,20378,7693.936,2347.55,1924.82,459.7599,1887.055,663.1403,0,0,0,0,0,0,0,0,0,0,1,5,5,120333,517.8228,505.7606,9.140019,6.119995,495.3063,490.2891,5,25,25,614423,2767.049,2603.95,79.96095,16.41999,2608.466,2569.953
200,40,KMeans,197,471,471,33076,10861.46,3639.368,3042.234,764.0202,2554.802,1022.901,1,3,3,390,60.00118,31.16052,15.18016,6.339995,16.64019,8.880013,0,0,0,0,0,0,0,0,0,0,2,2,2,54399,1171.798,1143.371,7.759995,3.019998,1131.199,1118.567
250,40,KMeans,238,616,616,40422,13080.77,4320.516,3553.241,992.8401,3130.826,1279.102,3,11,11,2276,211.6585,91.72153,59.06078,11.17999,72.62109,46.9405,0,0,0,0,0,0,0,0,0,0,9,49,49,1037413,4830.508,4555.626,150.702,40.25997,4523.624,4474.475
300,40,KMeans,288,708,708,46815,15382.75,5185.907,4099.963,1128.839,3743.734,1540.262,6,54,54,276547,1072.474,908.1386,78.14069,29.91998,830.6616,796.3419,0,0,0,0,0,0,0,0,0,0,6,60,60,803360,2999.375,2865.004,83.78086,47.82014,2811.82,2782.423
100,20,KMeans,99,242,242,17105,6068.625,1493.717,2394.795,373.9201,1320.631,449.4001,1,4,4,453,66.66083,18.18023,18.90024,3.519997,17.62021,7.999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,134,380,380,30170,8133.317,2395.79,2669.758,557.1999,1790.136,725.8207,5,20,20,1588,339.8223,91.02113,93.32118,21.69998,104.1414,32.38003,0,0,0,0,0,0,0,0,0,0,11,110,110,2290249,5532.504,5032.238,290.2245,52.18001,5059.219,4980.083
200,20,KMeans,197,537,537,38508,11866.54,3148.855,4328.641,924.7602,2590.683,1011.84,3,9,9,1686,191.6011,84.36136,50.38063,13.49999,59.16078,36.14026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,248,685,685,48962,15178.58,4003.126,5939.624,1305.661,3259.888,1315.661,2,8,8,920,120.0219,66.20113,27.74028,9.159993,36.20045,24.94019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,299,836,836,56653,17879.86,4774.812,6313.312,1591.021,3906.334,1566.501,1,6,6,723,102.3348,38.60069,50.14096,7.179994,21.72031,14.58014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,96,231,231,16560,5531.065,1523.718,1841.545,339.6001,1233.39,449.9402,1,5,5,861,66.66083,18.60023,17.54021,3.199998,18.14022,8.74001,0,0,0,0,0,0,0,0,0,0,3,6,6,157491,1737.948,1603.197,59.04078,5.119997,1629.323,1598.072
150,25,KMeans,144,374,374,26471,8605.89,2553.233,2813.12,593.0999,1923.557,733.5212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,742789,3295.799,3172.078,73.56068,25.49998,3124.307,3092.661
200,25,KMeans,188,522,522,36963,11377.72,3359.682,3893.616,929.4202,2479.682,994.5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,132,132,2659628,5950.255,5535.499,227.7429,55.51996,5543.693,5461.517
250,25,KMeans,235,662,662,43915,13922.16,4273.255,4567.88,1188.46,3087.186,1288.361,5,42,42,401811,1109.997,894.0236,127.982,22.77998,858.7513,823.991,0,0,0,0,0,0,0,0,0,0,10,122,122,1929188,4510.826,4178.688,196.9626,65.06003,4142.769,4099.313
300,25,KMeans,259,724,724,43199,15733.53,4146.546,5477.738,1401.681,3379.289,1218.001,7,130,130,669827,1386.615,1246.87,86.14072,55.84007,1119.54,1099.579,0,0,0,0,0,0,0,0,0,0,34,487,487,6978027,15935.31,15064.63,493.4857,177.54,14878.72,14727.73
100,30,KMeans,98,200,200,13972,5091.422,1454.037,1319.314,272.4798,1285.331,424.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,54613,1174.281,1126.815,10.97999,1.259999,1127.996,1110.679
150,30,KMeans,139,306,306,21179,7861.224,1900.361,2490.973,478.7599,1866.977,654.2609,9,35,35,2994,565.3614,254.9241,159.3821,40.53999,169.1421,104.2408,0,0,0,0,0,0,0,0,0,0,2,4,4,54813,1168.876,1167.234,6.359995,5.659996,1126.294,1125.353
200,30,KMeans,200,492,492,37997,11207.36,3170.998,3350.661,922.9205,2644.964,1000.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,KMeans,230,626,626,45015,13327.11,3712.883,4186.172,1065.62,3019.045,1139.541,7,41,41,32473,648.3145,451.0161,112.0617,27.90006,351.3458,307.0659,0,0,0,0,0,0,0,0,0,0,13,156,156,2923949,6234.013,5758.86,257.8434,70.86007,5765.43,5682.521
300,30,KMeans,270,722,722,50383,15686.39,4856.421,4997.047,1161.62,3472.328,1500.302,0,0,0,0,0,0,0,0,0,0,4,46,46,302937,560.0158,447.1796,51.42041,17.59999,451.1996,429.5775,21,462,462,4396172,8232.554,7397.949,511.6678,140.2603,7365.518,7237.927
100,35,KMeans,99,174,174,12012,5233.621,1434.678,1436.037,288.4598,1287.491,395.0004,2,4,4,681,132.1998,46.52068,37.36051,5.399996,35.74044,18.64005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,142,310,310,21978,7677.44,2110.023,1972.201,432.7197,1867.456,635.2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,56,1280864,4235.021,3936.173,169.0024,44.06002,3931.935,3874.09
200,35,KMeans,191,468,468,33163,10554.27,3315.062,3014.476,773.4203,2478.161,969.041,5,19,19,5478,361.4594,204.8237,51.84025,14.37999,182.1432,135.8822,0,0,0,0,0,0,0,0,0,0,4,19,19,280361,2028.285,2019.277,23.83998,20.11998,1937.412,1932.172
250,35,KMeans,250,662,662,48622,13697.16,4861.587,3754.303,1042.819,3293.328,1408.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,35,KMeans,256,672,672,74224,14492.72,4430.075,4244.99,1153.86,3450.132,1359.003,17,226,226,539684,2566.58,2045.083,298.6837,116.0401,1804.027,1727.373,0,0,0,0,0,0,0,0,0,0,27,516,516,5609005,10393.18,9600.401,486.2062,164.5599,9472.94,9333.4
100,40,KMeans,95,152,152,10026,4686.042,1517.94,937.1678,195.0799,1211.27,384.6003,1,2,2,480,53.34103,36.22064,4.939996,4.559997,18.90024,15.36016,0,0,0,0,0,0,0,0,0,0,4,4,4,108724,2344.398,2229.686,29.08002,3.059998,2251.367,2207.024
150,40,KMeans,150,332,332,21945,7644.764,2768.497,1814.878,440.8798,1946.176,776.2411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,190,425,425,31278,10247.55,3286.462,2672.39,624.3998,2489.761,966.1013,1,4,4,494,53.34103,50.50097,4.979996,4.279997,18.08022,15.94018,0,0,0,0,0,0,0,0,0,0,9,72,72,1604520,4657.913,4386.726,137.0415,46.93996,4369.272,4310.948
250,40,KMeans,229,554,554,38146,12304.75,4047.174,3146.053,848.1595,2989.685,1185.182,12,102,102,171045,1544.311,1025.446,327.8052,83.22009,898.615,817.2189,0,0,0,0,0,0,0,0,0,0,9,64,64,665562,4035.197,3811.848,102.5608,48.50004,3782.052,3725.956
300,40,KMeans,300,748,748,50786,16086.37,5236.446,4520.171,1203.64,3930.613,1577.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,KMeans,95,250,250,18516,5688.705,1626.54,1926.747,406.4203,1252.811,467.6201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,504379,2803.543,2618.084,83.42096,17.37999,2641.568,2600.698
150,20,KMeans,147,348,348,24263,8934.723,2168.123,3177.588,594.2599,1925.656,702.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,160487,1733.224,1664.016,22.20002,6.699995,1669.722,1641.534
200,20,KMeans,198,572,572,39984,11982.91,3398.263,4379.346,976.8603,2613.202,1041.821,2,10,10,1268,156.4778,57.62094,53.58084,7.719995,39.96053,25.3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,240,685,685,56821,14671.76,3848.024,5202.092,1188.681,3198.55,1354.082,7,57,57,89670,924.473,651.6027,175.7627,49.50013,561.7209,515.1808,0,0,0,0,0,0,0,0,0,0,3,25,25,156572,1388.369,1321.329,47.28055,22.16001,1287.748,1279.313
300,20,KMeans,299,851,851,58998,18401.55,4762.474,6681.938,1522.22,3954.094,1503.76,1,3,3,583,90.77678,32.82056,47.34089,11.94008,17.2202,8.74001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,100,220,220,14675,5556.698,1460.877,1783.954,301.6599,1294.831,435.7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,149,417,417,30399,8568.646,2840.898,2780.777,567.98,1966.037,830.1612,1,3,3,809,53.34103,18.86024,12.6801,2.959998,19.12025,13.14011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,200,554,554,41426,11497.46,3410.402,4230.417,961.4812,2618.122,1077.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,217,596,596,44182,13132.39,3650.683,4481.782,1111.981,2828.743,1103.741,9,123,123,729640,2255.083,1891.597,211.1631,49.72,1810.393,1738.028,0,0,0,0,0,0,0,0,0,0,24,365,365,4792452,10215.01,9625.233,361.904,161.8601,9435.131,9337.676
300,25,KMeans,285,819,819,57929,16885.5,4839.037,5645.802,1475.141,3782.334,1550.082,13,101,101,42324,1277.406,707.9617,412.527,123.1807,510.1835,424.7231,0,0,0,0,0,0,0,0,0,0,2,18,18,45615,767.0555,695.6148,38.4205,9.179993,695.6348,686.4398
100,30,KMeans,100,197,197,14279,5399.775,1383.037,1572.12,256.5599,1302.031,434.6405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,131,293,293,18716,7362.417,2065.825,2214.748,443.9797,1683.754,598.6603,1,3,3,544,66.66083,20.24027,17.96022,7.819993,17.96022,12.42009,0,0,0,0,0,0,0,0,0,0,18,162,162,3235480,9171.613,8567.805,348.5248,79.77995,8528.21,8420.36
200,30,KMeans,195,496,496,35444,11011.82,3439.063,3242.12,859.5401,2572.483,1019.042,1,2,2,565,40.00072,32.58055,0.4600001,0.4600001,16.64019,15.88017,0,0,0,0,0,0,0,0,0,0,4,12,12,306211,2274.55,2106.551,58.38057,9.579993,2140.904,2096.969
250,30,KMeans,238,610,610,44258,13610.46,4280.394,4047.15,1122.74,3167.988,1295.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,132,132,2550652,5879.897,5416.659,290.2045,65.48007,5375.885,5301.857
300,30,KMeans,297,812,812,53550,17129.32,5131.502,5427.05,1444.2,3883.391,1507.021,3,12,12,2050,207.2392,99.98172,61.88089,12.23999,58.22076,39.36033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,100,164,164,11193,5317.196,1213.754,1499.699,238.6799,1279.751,347.1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,150,306,306,22161,7947.451,2203.965,2433.69,489.2598,1944.176,671.0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,190,428,428,29004,10682.28,2904.053,3080.338,730.6,2480.94,861.6202,2,12,12,42039,239.9959,239.9959,8.619993,8.619993,174.7517,174.7517,0,0,0,0,0,0,0,0,0,0,8,36,36,708852,4526.077,4301.417,83.16058,23.65998,4305.026,4241.072
250,35,KMeans,244,678,678,45518,13769.13,4754.603,4130.013,1082.78,3210.388,1455.582,4,10,10,1726,281.8375,94.3414,86.58127,12.98002,88.02125,43.68027,0,0,0,0,0,0,0,0,0,0,2,4,4,52782,1134.102,1125.053,9.019993,5.779996,1091.64,1088.097
300,35,KMeans,298,788,788,54044,16451.96,5307.51,4764.317,1311.48,3984.475,1605.022,2,10,10,1126,140.0205,55.22088,47.2607,13.60002,38.92051,23.52016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,KMeans,100,160,160,9903,5004.043,1400.698,1125.211,247.6999,1292.851,388.2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,144,280,280,21300,7572.931,2310.37,1915.46,452.2998,1876.736,691.8409,2,8,8,1804,151.2386,53.30084,61.60103,18.44013,36.14045,18.88005,0,0,0,0,0,0,0,0,0,0,4,12,12,311633,2270.606,2205.622,27.26006,10.77999,2176.174,2155.714
200,40,KMeans,187,434,434,30875,10270.42,3158.8,2792.333,693.9598,2452.042,938.7212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,76,76,1801639,7034.719,6718.132,146.7612,51.78001,6664.021,6578.205
250,40,KMeans,250,618,618,41371,13517.75,4716.203,3693.221,1041.54,3262.328,1365.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,40,KMeans,292,700,700,48426,16036.73,4787.337,4422.271,1230.839,3814.351,1485.581,6,41,41,76491,891.1861,681.0895,88.34088,29.07998,659.2524,608.1003,0,0,0,0,0,0,0,0,0,0,2,13,13,87714,1014.509,972.4174,25.86022,11.25999,956.188,945.7426
100,20,KMeans,90,218,218,15213,5158.88,1443.118,1608.041,323.8001,1194.03,413.2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,90,1943058,5157.694,4773.3,209.2029,44.77998,4779.715,4713.169
150,20,KMeans,150,400,400,28300,8749.609,2368.626,3060.922,717.0403,1938.796,713.2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,183,488,488,34655,11524.32,2901.754,4143.556,836.3001,2443.382,918.6803,5,76,76,714521,1717.549,1481.3,136.1022,18.57998,1459.842,1419.219,0,0,0,0,0,0,0,0,0,0,12,188,188,2615716,4999.211,4651.566,199.5825,72.69997,4604.397,4548.323
250,20,KMeans,250,721,721,48107,15646.58,4166.589,5811.327,1319.021,3257.928,1298.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,283,812,812,57991,18088.78,4956.822,6556.136,1474.12,3884.435,1652.882,2,10,10,1071,153.3583,49.20074,65.56112,15.28002,35.08042,22.82014,0,0,0,0,0,0,0,0,0,0,15,210,210,3349753,6989.338,6581.886,246.1429,88.19996,6500.584,6439.479
100,25,KMeans,98,234,234,17053,5165.23,1400.176,1539.799,342.5201,1296.791,415.6801,2,2,2,268,138.2389,19.04006,15.31999,0,76.24136,9.520028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,137,371,371,29718,8326.589,2528.953,2825.856,602.0804,1808.035,694.9208,4,13,13,2784,239.8637,151.3027,32.18019,12.57999,101.8016,72.24089,0,0,0,0,0,0,0,0,0,0,9,48,48,1075014,4916.693,4699.901,88.98064,29.75998,4677.515,4618.678
200,25,KMeans,185,510,510,35206,11454.61,3152.219,4163.718,769.0201,2433.561,958.4008,2,13,13,86290,351.9585,279.7946,34.72053,2.959998,259.9736,242.5313,0,0,0,0,0,0,0,0,0,0,13,145,145,2625201,6331.146,5381.609,240.7432,67.73997,5870.952,5266.779
250,25,KMeans,245,678,678,47424,14342.52,4289.153,4623.763,1200.48,3249.328,1335.221,0,0,0,0,0,0,0,0,0,0,1,4,4,97299,521.0059,495.4662,9.340024,4.859996,495.6661,490.6089,4,16,16,404556,2273.228,2094.654,78.82104,8.899994,2123.162,2085.749
300,25,KMeans,295,822,822,59838,17648.5,5249.146,5975.102,1565.121,3874.235,1597.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,507510,2800.36,2656.38,54.8203,13.57999,2665.529,2617.469
100,30,KMeans,100,216,216,13886,5470.657,1545.519,1647.719,299.9199,1302.031,432.9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,140,301,301,22204,7892.416,2246.588,2341.289,504.9399,1840.576,679.4406,2,4,4,741,136.8811,57.22093,26.38022,3.039998,54.60087,34.1004,0,0,0,0,0,0,0,0,0,0,8,44,44,995318,4328.995,3596.553,114.8812,45.41996,4083.643,3526.856
200,30,KMeans,180,488,488,36997,10133.76,3316.203,2884.934,781.3199,2425.582,1060.041,4,31,31,74926,449.6023,269.7893,108.8617,18.87999,235.1926,206.4139,0,0,0,0,0,0,0,0,0,0,16,139,139,2684737,8271.23,7781.048,269.7034,83.45999,7731.537,7636.547
250,30,KMeans,250,638,638,46749,14007.91,4238.972,4238.954,1146.72,3289.249,1345.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,290,816,816,56048,16953.54,5368.09,5358.971,1434.62,3800.153,1619.042,1,4,4,419,53.34103,26.80042,8.139997,5.039996,16.20018,9.440026,0,0,0,0,0,0,0,0,0,0,9,72,72,1613885,4675.016,4383.104,143.3417,34.83998,4372.562,4312.755
100,35,KMeans,100,152,152,12699,5051.97,1401.237,1171.331,227.4998,1294.831,407.4201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,148,319,319,25758,7982.282,2483.451,2256.644,522.741,1936.336,701.3405,2,5,5,788,106.6421,78.42142,13.11999,9.479993,33.76039,24.78019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,182,445,445,30423,10137.26,3374.124,2818.812,719.9404,2375.32,958.7209,2,6,6,3168,150.7587,122.5391,8.759994,3.619998,84.44155,72.34128,0,0,0,0,0,0,0,0,0,0,16,105,105,2344725,8513.503,7538.878,274.5836,85.02007,7967.017,7377.06
250,35,KMeans,241,614,614,44877,13686.02,4433.499,3944.329,950.4999,3204.987,1331.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72,72,1621011,4677.079,4395.111,149.7619,36.67997,4382.528,4326.403
300,35,KMeans,293,750,750,49108,15966.33,5333.351,4563.016,1217.32,3838.654,1585.882,5,29,29,47121,564.5474,446.3238,51.06024,21.09998,387.5742,353.0356,0,0,0,0,0,0,0,0,0,0,2,11,11,56998,971.1833,971.1833,4.359997,4.359997,929.3663,929.3663
100,40,KMeans,95,136,136,10960,4836.708,1345.958,990.0687,171.0798,1243.45,361.2604,1,2,2,175,77.79896,20.00027,26.20041,0,21.2803,7.499994,0,0,0,0,0,0,0,0,0,0,4,14,14,295050,2189.967,2044.268,64.94073,13.27999,2060.623,2030.989
150,40,KMeans,148,268,268,18017,7826.495,2421.991,2062.584,413.4798,1934.416,687.1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,54556,1169.736,1160.828,5.839996,3.979998,1129.777,1122.731
200,40,KMeans,193,442,442,31329,10403.15,3360.143,2728.429,702.4398,2528.882,964.1804,4,16,16,3418,291.957,150.6227,78.54107,19.71998,102.3216,70.66086,0,0,0,0,0,0,0,0,0,0,3,12,12,142379,1550.128,1507.873,25.68013,16.89999,1472.426,1466.29
250,40,KMeans,237,606,606,43079,12768.72,4615.483,3355.436,928.2598,3071.407,1301.982,1,4,4,386,66.66083,17.38021,19.80026,2.759998,17.74022,7.959993,0,0,0,0,0,0,0,0,0,0,12,132,132,2490834,5876.875,5518.668,222.4032,55.48001,5452.04,5390.167
300,40,KMeans,267,677,677,47782,14503.07,4820.361,3835.504,1092.6,3502.972,1445.142,12,73,73,331508,1523.985,1184.914,143.6414,48.29996,1050.457,935.6451,0,0,0,0,0,0,0,0,0,0,21,240,240,4171803,9997.488,9523.285,279.2429,114.66,9372.125,9277.172
100,20,KMeans,99,234,234,17248,5908.316,1513.437,2093.45,385.9801,1316.871,437.7202,1,4,4,384,41.88077,35.12061,5.719995,4.819996,16.30018,15.44016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,141,400,400,28995,8473.534,2410.45,2911.84,628.4207,1865.936,747.0407,7,42,42,51168,842.0795,581.7284,140.1219,33.03997,522.5484,467.3286,0,0,0,0,0,0,0,0,0,0,2,14,14,76582,977.8702,924.9288,26.24022,12.35999,919.4118,912.0159
200,20,KMeans,198,527,527,37538,11881.08,3041.093,4101.435,891.6397,2591.862,983.3199,2,5,5,1235,106.6621,47.54071,22.04025,3.999998,33.36038,18.76005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,240,711,711,49361,15442.56,4273.994,5748.124,1244.761,3222.188,1353.802,5,17,17,2445,321.7233,113.6016,68.0806,18.05999,125.4819,52.74031,0,0,0,0,0,0,0,0,0,0,5,20,20,494943,2793.854,2580.158,105.4615,17.77999,2604.279,2562.376
300,20,KMeans,299,825,825,56741,18209.53,4479.227,6705.357,1529.94,3930.934,1502.821,1,3,3,903,53.32103,52.42101,5.199996,5.199996,17.70021,16.80019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,97,184,184,14233,5523.94,1247.633,1834.665,319.0199,1253.59,379.2,1,3,3,716,53.34103,51.42099,5.339996,5.339996,18.62024,16.80019,0,0,0,0,0,0,0,0,0,0,2,3,3,55732,1174.461,1168.175,2.939998,2.319999,1132.8,1127.135
150,25,KMeans,150,362,362,23614,8399.84,2450.79,2631.115,550.9198,1956.537,734.3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,200,542,542,40752,11303.9,3377.261,3548.905,885.8404,2659.802,1062.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,242,658,658,47030,14379.82,4042.069,4949.708,1182.82,3179.127,1279.101,7,33,33,6327,453.0666,277.525,71.70041,31.05998,204.2033,145.8221,0,0,0,0,0,0,0,0,0,0,1,3,3,827,459.446,40.00072,2.619998,2.619998,438.8973,19.44025
300,25,KMeans,273,716,716,52604,16351.84,4406.473,5480.778,1412.22,3647.954,1365.741,15,93,93,208315,1487.098,990.99,250.4631,80.43994,809.735,691.0366,0,0,0,0,0,0,0,0,0,0,12,131,131,2283393,5549.05,4924.025,247.0837,74.38008,5088.891,4790.815
100,30,KMeans,97,170,170,14099,4933.805,1394.596,1182.411,256.3599,1270.071,416.0204,2,4,4,683,138.7607,57.70094,34.1404,6.039996,51.06079,32.72037,0,0,0,0,0,0,0,0,0,0,1,2,2,756,556.5606,42.12077,6.279995,5.139996,533.5782,20.30027
150,30,KMeans,131,288,288,20535,7662.529,2053.365,2506.815,419.7997,1706.974,622.6807,5,22,22,27745,451.2843,181.4576,123.5219,14.87999,190.2996,140.9395,0,0,0,0,0,0,0,0,0,0,14,102,102,1940454,7096.676,6717.395,191.182,67.33995,6665.731,6586.028
200,30,KMeans,191,482,482,33301,10971.52,3166.877,3341.342,778.4601,2486.56,916.7004,1,2,2,436,53.34103,27.28043,3.119998,1.699999,19.48026,11.62008,0,0,0,0,0,0,0,0,0,0,8,56,56,1303415,4237.981,4040.46,95.2807,42.47998,4018.101,3967.108
