TotalDrones,TotalTrucks,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_Encounters,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_Encounters,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_Encounters,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_Encounters,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity
150,35,KMeans,144,328,328,24880,7803.267,2547.773,2031.183,485.6401,1880.956,743.3211,1,4,4,1021,53.32103,50.56097,4.259997,4.259997,19.12025,16.36018,0,0,0,0,0,0,0,0,0,0,5,20,20,500019,2782.783,2601.092,85.161,23.95998,2615.627,2573.503
200,35,KMeans,200,502,502,36264,10850.94,3608.404,3058.397,756.4599,2648.962,1091.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,KMeans,228,554,554,40103,12878.81,3948.43,3726.124,977.5199,2982.705,1172.221,3,17,17,132913,583.8119,519.1351,34.92026,10.91999,468.0942,447.3555,0,0,0,0,0,0,0,0,0,0,19,129,129,2730294,10132.8,9699.045,202.4017,69.43994,9599.576,9487.333
300,35,KMeans,291,752,752,54500,16571.06,4697.195,5114.003,1397.041,3890.895,1499.682,8,38,38,7357,571.0795,308.5255,125.9815,40.27998,232.1838,171.8824,0,0,0,0,0,0,0,0,0,0,1,2,2,1059,397.0603,40.00072,1.1,1.1,377.0713,20.00027
100,40,KMeans,100,176,176,10988,4944.913,1590.862,1088.671,202.0999,1298.791,441.5604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,144,309,309,22067,7492.17,2229.528,2045.104,493.1599,1857.555,666.1603,6,19,19,2428,351.0851,171.0228,85.36086,28.5,111.9414,62.86038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,40,KMeans,198,464,464,31366,10576.07,3460.424,2715.709,707.6799,2581.681,997.5209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,55808,1174.081,1155.883,2.719999,1.479999,1137.205,1129.597
250,40,KMeans,243,610,610,39263,13050.74,4590.522,3429.397,956.4002,3171.268,1317.721,4,17,17,16918,358.2459,212.3208,49.18037,13.51999,207.4023,165.723,0,0,0,0,0,0,0,0,0,0,3,15,15,154086,1570.508,1530.15,20.68004,13.77999,1500.723,1492.479
300,40,KMeans,300,764,764,53483,16380.42,5363.789,4642.474,1324.26,3911.512,1618.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,20,KMeans,95,225,225,16326,5561.205,1480.978,1893.487,376.66,1237.811,441.1201,3,9,9,2214,270.2707,87.32143,104.8418,7.759995,85.52139,49.76057,0,0,0,0,0,0,0,0,0,0,2,7,7,49868,1058.508,1011.072,30.88041,12.27999,990.9924,981.6176
150,20,KMeans,149,377,377,25171,8944.331,2315.126,3169.606,667.6002,1959.017,693.0602,1,3,3,479,53.34103,31.94054,6.419995,4.859996,16.48019,14.90015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,197,531,531,38683,12394.86,3120.315,4696.274,910.2598,2550.402,1018.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,158527,1738.329,1652.585,26.10003,7.999994,1659.692,1627.16
250,20,KMeans,250,692,692,46072,14894.03,4077.627,5373.737,1315.741,3293.351,1304.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,300,872,872,61487,17907.16,4876.677,6378.589,1636.042,3952.295,1593.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,100,212,212,14224,5861.369,1323.275,2013.449,317.5999,1292.31,389.2402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,25,KMeans,142,344,344,25788,8654.489,2172.605,2964.483,542.1198,1855.616,694.5607,2,5,5,1013,154.3181,53.78085,47.68071,2.879998,53.44084,27.72025,0,0,0,0,0,0,0,0,0,0,6,17,17,361407,3378.322,3187.916,79.28069,25.33998,3204.652,3150.822
200,25,KMeans,173,479,479,33373,10059.13,3228.023,3046.32,742.0801,2289.359,930.801,16,90,90,69199,1479.478,961.726,287.9837,84.83998,773.4745,654.6845,0,0,0,0,0,0,0,0,0,0,11,49,49,1089156,5768.254,5260.367,129.2611,39.53997,5457.867,5154.796
250,25,KMeans,249,688,688,47003,14135.87,4205.55,4519.259,1142.3,3330.349,1365.842,1,4,4,371,66.66083,17.46021,20.26027,3.619997,16.9402,7.179994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,300,862,862,57327,17614.44,4981.716,6039.988,1629.641,3900.174,1570.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,91,180,180,14152,4925.543,1606.361,1283.196,245.62,1169.31,431.5406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,44,1066609,4958.821,4766.838,76.82022,28.35998,4742.239,4673.175
150,30,KMeans,149,330,330,21761,8290.495,2376.569,2670.676,574.4803,1942.656,721.3005,1,4,4,479,66.02094,18.36023,17.90022,3.099998,18.14022,8.580007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,KMeans,200,478,478,31852,11445.01,3318.26,3730.31,834.1003,2635.623,962.8004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,KMeans,250,610,610,41898,14024.29,3772.181,4423.556,1104.24,3270.229,1193.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,30,KMeans,300,804,804,53175,17517.32,4906.519,5761.596,1385.6,3942.012,1591.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,97,184,184,13415,5002.025,1681.502,1145.752,226.7999,1264.591,449.4405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,159792,1732.363,1673.606,18.6,5.519996,1661.174,1643.296
150,35,KMeans,150,326,326,21631,8097.092,2261.707,2396.788,554.0206,1975.677,661.7003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,35,KMeans,199,471,471,32051,10688.95,3239.4,3102.116,811.7797,2596.801,950.1813,1,3,3,757,53.32103,19.80026,10.86006,5.599996,20.26027,13.70012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,35,KMeans,240,588,588,42626,13536.84,4104.333,3996.27,1097.66,3121.347,1212.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,90,1836200,5096.506,4739.941,176.0621,51.83996,4745.233,4668.909
300,35,KMeans,300,778,778,55282,16675.29,5271.388,4811.278,1276.64,3988.015,1639.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,KMeans,93,160,160,12154,4933.586,1214.175,1287.273,191.9199,1200.91,353.1804,5,14,14,2747,347.4418,183.4431,72.76088,11.47999,132.1021,94.02119,0,0,0,0,0,0,0,0,0,0,2,4,4,1658,1096.705,86.32159,8.279994,7.499994,1052.486,44.62064
150,40,KMeans,141,308,308,20452,7577.951,2243.748,1953.642,430.2998,1845.016,617.4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,36,36,898449,5027.363,4831.031,87.34061,29.97998,4785.026,4734.823
200,40,KMeans,193,464,464,32490,10363.67,3670.408,2634.507,770.7601,2516.201,1030.821,1,2,2,514,65.44103,33.64058,8.28,0,30.2605,20.82029,0,0,0,0,0,0,0,0,0,0,6,16,16,362126,3388.692,3279.505,43.70015,16.55999,3240.727,3200.748
250,40,KMeans,228,546,546,37573,12654.73,4020.332,3465.798,869.6796,2971.125,1189.021,5,31,31,175432,1009.774,802.1877,92.34116,19.99999,781.5941,719.9757,0,0,0,0,0,0,0,0,0,0,17,111,111,2131045,8916.672,8602.349,214.8824,86.02,8427.479,8359.533
300,40,KMeans,289,744,744,54205,15742.71,5223.168,4240.467,1224.74,3881.535,1609.862,7,31,31,17252,492.0595,304.5653,84.3408,33.15997,203.7233,165.6824,0,0,0,0,0,0,0,0,0,0,4,21,21,159279,2141.926,1556.692,47.02053,11.31999,2030.412,1513.015
100,20,KMeans,100,228,228,16390,5605.773,1233.711,2024.888,352.0799,1327.491,432.9199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,149,379,379,29552,8736.757,2448.068,2987.442,660.7001,1957.997,765.1006,1,1,1,384,93.09639,11.06006,43.4608,1.779999,19.88026,9.280023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,198,541,541,39590,12248.05,3244.038,4695.091,975.4204,2589.402,1049.901,2,5,5,731,99.04189,51.94081,13.41999,6.379995,34.1204,21.54012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,246,654,654,43305,14496.93,3793.682,5053.731,1221.1,3207.625,1220.74,4,13,13,2689,253.342,104.0816,62.5208,16.77999,79.10104,52.98045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,300,842,842,58853,18648.64,4932.618,7010.988,1627.963,3916.096,1576.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,93,220,220,16483,5210.979,1592.34,1459.698,306.9799,1242.451,470.1405,1,4,4,492,66.66083,31.86054,18.32023,2.939998,18.54023,11.00006,0,0,0,0,0,0,0,0,0,0,6,30,30,727451,3305.505,3092.826,102.0812,21.35998,3109.648,3056.292
150,25,KMeans,136,317,317,22786,7890.351,1955.801,2509.614,515.8597,1767.135,632.9004,1,3,3,1081,53.34103,22.64033,9.380025,3.819997,19.80026,11.32007,0,0,0,0,0,0,0,0,0,0,13,76,76,1791061,7030.314,6554.813,236.403,52.05996,6580.94,6486.836
200,25,KMeans,194,504,504,33801,11424.51,3335.881,3734.89,885.1804,2522.921,973.6412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,737804,3298.34,3098.132,100.5013,26.01999,3097.887,3055
250,25,KMeans,248,680,680,50916,14027.23,4370.194,4472.999,1220.8,3234.989,1399.681,2,6,6,1159,145.1989,41.74057,52.64082,6.359995,40.48055,22.74014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,299,829,829,57907,17186.19,5113.884,5517.875,1463.62,3921.834,1599.861,1,4,4,444,79.55866,24.10036,33.92059,3.319998,16.62019,7.939993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,30,KMeans,95,183,183,14180,5315.425,1337.416,1567.121,256.12,1252.311,399.8404,3,14,14,5510,202.9818,113.422,33.5002,11.55999,95.02161,75.52116,0,0,0,0,0,0,0,0,0,0,2,9,9,52640,1076.987,1031.168,22.56019,6.119996,1019.625,1008.197
150,30,KMeans,149,358,358,25627,8252.585,2626.634,2368.089,560.1199,1959.717,757.9606,1,2,2,463,53.32103,21.20029,11.44007,5.919995,17.84022,11.44007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,30,KMeans,190,492,492,32053,10798.41,3237.199,3213.841,803.3802,2503.143,932.2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,90,1954657,5097.804,4764.231,168.522,47.73997,4756.233,4694.073
250,30,KMeans,242,627,627,43872,13831.21,4194.913,4207.635,1074.42,3158.968,1205.481,4,19,19,10823,330.8525,164.3411,77.86102,20.79998,149.1227,105.8017,0,0,0,0,0,0,0,0,0,0,4,26,26,292926,2088.804,1959.127,60.88063,21.31998,1964.937,1937.814
300,30,KMeans,300,804,804,52409,17024.55,4854.278,5487.509,1404.941,3941.835,1517.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,97,166,166,11160,5316.416,1300.215,1550.34,235.5199,1262.851,368.8201,1,1,1,66,64.18124,13.74012,21.3003,0,20.00027,4.519997,0,0,0,0,0,0,0,0,0,0,2,1,1,525,1173.12,13.74012,12.86009,1.579999,1130.098,12.16009
150,35,KMeans,140,322,322,20975,7623.962,2218.109,2100.365,486.4804,1821.795,605.6206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,90,1661684,5096.606,4800.653,172.3622,45.67997,4769.658,4718.246
200,35,KMeans,195,448,448,30584,10774.03,3198.459,3087.696,808.0601,2552.242,923.8809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,20,497721,2780.461,2644.088,88.56116,31.98004,2604.57,2577.547
250,35,KMeans,233,589,589,42276,12761.71,4234.736,3490.501,892.2997,3087.667,1288.462,8,58,58,137400,1006.626,752.0531,133.3216,39.97997,659.131,610.8683,0,0,0,0,0,0,0,0,0,0,9,77,77,971923,4314.649,4132.14,107.4012,31.91998,4049.668,4011.386
300,35,KMeans,300,774,774,55252,16770.87,5127.964,5127.706,1390.381,3912.212,1615.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,40,KMeans,97,153,153,9795,4924.178,1418.259,1155.713,190.9799,1260.531,380.1803,2,5,5,913,132.1418,78.48141,18.46008,5.559996,52.92083,37.00047,0,0,0,0,0,0,0,0,0,0,1,2,2,867,557.3814,44.94084,6.019995,5.059996,534.8394,23.38034
150,40,KMeans,144,278,278,19326,7542.417,2328.989,1813.718,380.0998,1855.816,657.3207,1,5,5,9142,131.6113,88.63714,11.14007,0,93.0564,79.49867,0,0,0,0,0,0,0,0,0,0,5,25,25,500972,2686.932,2644.931,30.44003,18.45999,2574.678,2558.782
200,40,KMeans,191,462,462,32549,10525.28,3537.547,2830.751,715.5198,2532.522,1022.021,1,5,5,40814,253.3573,209.928,24.14036,4.099997,205.347,196.9052,0,0,0,0,0,0,0,0,0,0,8,31,31,685007,4447.26,4207,99.26083,28.43999,4209.704,4156.447
250,40,KMeans,235,591,591,40098,12809.58,4212.494,3536.721,1002.44,3085.026,1240.061,13,48,48,9632,937.6893,485.2286,219.043,46.21996,375.5261,238.3431,0,0,0,0,0,0,0,0,0,0,2,9,9,43618,893.0663,860.804,27.08034,11.07999,832.6794,830.6805
300,40,KMeans,292,837,837,60784,15911.56,5757.739,4358.131,1344.72,3817.452,1732.783,7,34,34,8673,525.0759,251.5844,124.1015,31.11998,223.7438,159.1823,0,0,0,0,0,0,0,0,0,0,1,3,3,1020,436.8784,40.00072,2.819998,2.819998,416.9294,20.04027
100,20,KMeans,98,230,230,13967,5979.613,1344.794,2245.274,320.5999,1268.95,413.24,1,1,1,586,50.08096,34.7206,1.959999,0.9199997,24.90038,18.30023,0,0,0,0,0,0,0,0,0,0,1,1,1,590,579.7232,34.7206,1.659999,1.659999,563.9678,18.98024
150,20,KMeans,150,416,416,29430,9286.32,2290.205,3419.41,710.3806,1954.157,672.6201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,20,KMeans,200,550,550,37749,11982.07,3176.556,4288.563,929.0002,2592.582,992.5803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,246,699,699,48213,14796.81,3930.903,5335.039,1205,3214.925,1243.6,4,15,15,2559,299.4169,100.4815,107.4817,12.69999,81.5611,47.88034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,20,KMeans,284,783,783,54884,18010.38,4385.628,7202.592,1559.241,3672.53,1396.86,1,5,5,1048,98.05556,25.6804,50.76097,7.739994,17.1402,8.620008,3,4,4,254,88.10145,17.62001,48.82055,15.75999,18.44,1.859999,0,0,0,0,0,0,0,0,0,0
100,25,KMeans,91,187,187,14333,5161.703,1271.414,1622.001,296.1198,1181.13,356.0799,5,22,22,7098,345.4213,216.704,85.98109,33.54005,128.902,105.3615,0,0,0,0,0,0,0,0,0,0,4,11,11,104316,2215.199,2078.266,34.68017,5.819996,2109.106,2054.495
150,25,KMeans,138,327,327,24222,8064.095,2310.868,2566.275,562.7001,1799.335,688.2408,1,4,4,914,65.42104,34.30059,23.36034,11.74008,17.34021,11.04006,0,0,0,0,0,0,0,0,0,0,11,110,110,1940999,5493.882,5204.364,176.8421,69.73999,5145.51,5093.04
200,25,KMeans,191,504,504,35474,11355.8,3297.501,3751.031,905.7603,2494.601,975.7009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,72,72,1609004,4658.37,4361.335,146.7217,46.07999,4363.779,4299.154
250,25,KMeans,226,619,619,44725,13803.99,3773.305,4755.689,1159.621,2995.107,1141.38,1,3,3,808,53.34103,49.36094,6.399995,5.299996,17.38021,14.50014,1,22,22,226819,326.639,298.2346,20.50028,9.560029,290.399,288.0602,22,484,484,5261572,8554.577,7801.329,527.968,172.8804,7658.488,7549.694
300,25,KMeans,289,762,762,56427,17579.6,4827.237,6077.446,1327.381,3779.512,1554.261,2,8,8,1378,136.7211,48.48073,38.78051,6.119996,43.48061,23.84017,0,0,0,0,0,0,0,0,0,0,9,72,72,1625449,4681.554,4406.021,125.4412,39.31997,4404.468,4342.326
100,30,KMeans,100,192,192,12776,5568.292,1224.753,1682.021,309.7,1309.631,348.8599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,140,325,325,20270,8030.384,2180.206,2470.692,578.6998,1819.835,610.56,1,4,4,760,60.00118,26.0204,12.6201,3.479997,20.76028,15.16016,0,0,0,0,0,0,0,0,0,0,9,33,33,807061,5071.506,4749.652,170.5222,36.08002,4749.904,4670.152
200,30,KMeans,200,517,517,33606,10995.78,3330.84,3299.26,841.9999,2603.941,968.8009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,30,KMeans,242,630,630,44964,13843.62,4538.1,4149.813,1150.441,3192.387,1343.542,1,4,4,734,46.66088,44.62083,3.919997,3.919997,16.9202,14.88015,0,0,0,0,0,0,0,0,0,0,7,42,42,1009615,3777.775,3583.714,76.60062,18.41999,3580.471,3532.577
300,30,KMeans,290,735,735,52387,16676.68,5023.882,5085.645,1251.52,3818.133,1549.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,90,1914881,5043.897,4660.292,232.2834,51.82002,4648.84,4581.548
100,35,KMeans,100,180,180,12757,5313.802,1418.537,1489.359,237.8199,1287.351,398.1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,35,KMeans,143,316,316,20683,8193.489,2339.289,2634.636,491.9601,1847.475,648.3202,5,19,19,7298,323.9449,213.7032,53.42043,22.91998,132.8421,104.8815,0,0,0,0,0,0,0,0,0,0,2,9,9,53812,1077.227,1037.668,13.18004,4.519997,1031.973,1016.257
200,35,KMeans,194,490,490,33071,10685.7,3614.389,2926.793,801.2202,2578.722,1031.362,2,5,5,692,133.3396,38.4205,39.02061,3.379998,37.00047,18.30005,0,0,0,0,0,0,0,0,0,0,4,14,14,312278,2269.344,2246.722,20.17999,17.55999,2187.985,2176.114
250,35,KMeans,244,650,650,41103,13668.52,4281.815,3896.987,1080.22,3201.467,1295.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,737903,3288.354,3184.816,71.78059,27.53998,3119.409,3090.965
300,35,KMeans,299,778,778,52779,16152.83,5253.506,4634.873,1256.38,3913.834,1649.642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,410,456.7076,26.68042,0.4,0.4,442.7152,12.6801
100,40,KMeans,100,150,150,10302,5010.167,1448.878,1130.752,196.2199,1290.331,417.3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,40,KMeans,147,302,302,18331,7716.418,2682.856,1799.396,438.7198,1930.236,712.7604,1,2,2,48,51.50099,26.86042,4.599997,0,19.14025,9.280023,0,0,0,0,0,0,0,0,0,0,2,4,4,52619,1135.023,1121.569,10.09999,4.799997,1092.501,1085.755
200,40,KMeans,188,443,443,31465,10275.88,3469.286,2769.892,697.3397,2464.181,993.7215,4,21,21,12336,313.3755,236.2806,37.60019,23.17998,171.7203,143.7419,0,0,0,0,0,0,0,0,0,0,8,28,28,406620,4406.445,4142.561,122.4814,32.86005,4144.433,4085.504
250,40,KMeans,250,648,648,42110,13467.47,4721.123,3603.539,1022.84,3288.329,1407.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,40,KMeans,280,700,700,45074,15359.86,4914.461,4228.666,1229.841,3629.791,1379.061,12,52,52,5039,811.824,233.5032,254.8836,71.22005,240.5432,100.8404,0,0,0,0,0,0,0,0,0,0,8,62,62,1237578,4078.777,3832.197,173.1827,50.78011,3769.759,3733.783
100,20,KMeans,100,244,244,16736,6082.08,1551.918,2341.613,397.0005,1305.971,482.6805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,20,KMeans,138,383,383,28944,8197.942,2455.091,2671.894,609.56,1837.476,734.0008,2,6,6,1941,184.693,59.30098,68.02118,3.539997,55.7809,34.64043,0,0,0,0,0,0,0,0,0,0,10,65,65,1300888,5216.163,4906.112,202.3831,41.80003,4841.33,4792.057
200,20,KMeans,200,558,558,37164,12082.63,3318.339,4374.183,918.4604,2611.602,1016.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,20,KMeans,229,692,692,47142,14427.41,4063.551,5232.798,1186.981,3008.866,1236.9,0,0,0,0,0,0,0,0,0,0,1,2,2,112,26.66042,26.0004,2.139999,1.779999,6.319995,6.019995,20,380,380,5119515,8322.589,7760.799,347.5046,118.46,7647.718,7547.119
300,20,KMeans,289,806,806,56272,17774.2,4871.978,6273.99,1544.121,3796.114,1540.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,110,110,2295953,5493.162,5299.459,129.4013,60.06013,5173.827,5135.423
100,25,KMeans,94,222,222,17315,5533.221,1450.278,1793.025,361.5003,1236.21,408.4399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,30,728649,3295.057,3052.716,117.2215,31.12,3073.003,3021.598
150,25,KMeans,150,404,404,26846,8615.279,2726.475,2813.357,644.7202,1988.617,801.1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,25,KMeans,199,548,548,36581,11529.62,3495.064,3725.129,974.8602,2600.241,1018.921,1,3,3,549,46.68088,38.50069,5.559996,4.659997,16.9002,16.30018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,25,KMeans,248,668,668,47248,14443.31,4047.167,4842.288,1183.24,3268.53,1308.661,2,8,8,2028,113.3222,97.02184,8.879993,6.239995,44.96065,38.06049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,25,KMeans,268,770,770,89394,16000.79,4657.837,5164.749,1323.601,3604.832,1492.762,19,314,314,845187,3694.75,2884.929,585.6897,175.9409,2613.254,2512.08,4,45,45,15863,142.6023,72.70095,32.32019,16.25999,68.40095,54.68071,6,133,133,473543,1571.928,1374.408,143.6221,42.65998,1340.074,1319.057
100,30,KMeans,100,182,182,14341,5627.307,1367.956,1938.443,285.7399,1304.111,423.7802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,30,KMeans,147,346,346,25449,8403.396,2471.691,2479.431,609.0599,1930.496,747.7609,1,4,4,277,66.68082,17.1402,21.00029,3.219998,16.52019,7.239994,0,0,0,0,0,0,0,0,0,0,2,2,2,53935,1170.177,1090.399,15.76,0.42,1123.151,1086.095
200,30,KMeans,180,468,468,31856,10256.17,3246.723,3049.239,754.5403,2374.101,933.4207,4,24,24,51989,489.8206,365.694,48.14036,12.49999,336.1501,301.3517,0,0,0,0,0,0,0,0,0,0,16,158,158,2869169,7935.162,7510.935,272.5435,95.50001,7399.713,7323.842
250,30,KMeans,226,537,537,37772,12559.35,3779.967,3562.704,938.7999,2971.306,1175.502,18,150,150,348849,2405.69,1756.095,325.7841,81.25996,1606.571,1478.954,0,0,0,0,0,0,0,0,0,0,6,64,64,573453,2701.283,2166.579,118.7616,36.63997,2477.29,2105.461
300,30,KMeans,300,774,774,53983,17153.93,4845.777,5377.091,1407.121,3944.773,1528.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,35,KMeans,96,176,176,13936,4998.34,1635.983,1209.954,264.6399,1243.63,449.6408,1,2,2,432,53.34103,29.70049,6.639995,4.579997,16.70019,12.22009,0,0,0,0,0,0,0,0,0,0,3,6,6,157975,1729.6,1608.202,44.04044,9.619993,1639.693,1598.112
