TotalTrucks,TotalDrones,Method,SuccessfulNoBottlenecks_Count,SuccessfulNoBottlenecks_UniqueDrones,SuccessfulNoBottlenecks_AvoidanceManeuvers,SuccessfulNoBottlenecks_FlightTime,SuccessfulNoBottlenecks_FlightTimeInProximity,SuccessfulNoBottlenecks_FlightTimeHorizontal,SuccessfulNoBottlenecks_FlightTimeHorizontalProximity,SuccessfulNoBottlenecks_FlightTimeVertical,SuccessfulNoBottlenecks_FlightTimeVerticalProximity,SuccessfulBottlenecks_Count,SuccessfulBottlenecks_UniqueDrones,SuccessfulBottlenecks_AvoidanceManeuvers,SuccessfulBottlenecks_FlightTime,SuccessfulBottlenecks_FlightTimeInProximity,SuccessfulBottlenecks_FlightTimeHorizontal,SuccessfulBottlenecks_FlightTimeHorizontalProximity,SuccessfulBottlenecks_FlightTimeVertical,SuccessfulBottlenecks_FlightTimeVerticalProximity,UnsuccessfulNoBottlenecks_Count,UnsuccessfulNoBottlenecks_UniqueDrones,UnsuccessfulNoBottlenecks_AvoidanceManeuvers,UnsuccessfulNoBottlenecks_FlightTime,UnsuccessfulNoBottlenecks_FlightTimeInProximity,UnsuccessfulNoBottlenecks_FlightTimeHorizontal,UnsuccessfulNoBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulNoBottlenecks_FlightTimeVertical,UnsuccessfulNoBottlenecks_FlightTimeVerticalProximity,UnsuccessfulBottlenecks_Count,UnsuccessfulBottlenecks_UniqueDrones,UnsuccessfulBottlenecks_AvoidanceManeuvers,UnsuccessfulBottlenecks_FlightTime,UnsuccessfulBottlenecks_FlightTimeInProximity,UnsuccessfulBottlenecks_FlightTimeHorizontal,UnsuccessfulBottlenecks_FlightTimeHorizontalProximity,UnsuccessfulBottlenecks_FlightTimeVertical,UnsuccessfulBottlenecks_FlightTimeVerticalProximity,SuccessfulNoBottlenecks_AverageUniqueDroneEncounter,SuccessfulNoBottlenecks_AverageAvoidanceManeuvers,SuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,SuccessfulNoBottlenecks_PercentageTimeVerticalProximity,SuccessfulBottlenecks_AverageUniqueDroneEncounter,SuccessfulBottlenecks_AverageAvoidanceManeuvers,SuccessfulBottlenecks_PercentageTimeHorizontalProximity,SuccessfulBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulNoBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulNoBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulNoBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulNoBottlenecks_PercentageTimeVerticalProximity,UnsuccessfulBottlenecks_AverageUniqueDroneEncounter,UnsuccessfulBottlenecks_AverageAvoidanceManeuvers,UnsuccessfulBottlenecks_PercentageTimeHorizontalProximity,UnsuccessfulBottlenecks_PercentageTimeVerticalProximity,SuccessfulNoBottlenecks_Percentage,SuccessfulBottlenecks_Percentage,UnsuccessfulNoBottlenecks_Percentage,UnsuccessfulBottlenecks_Percentage
20,100,KMeans,95.26666666666667,225.65333333333334,16525.506666666668,5503.54636,1423.2266466666667,1963.01692,347.041968,1248.0961066666666,435.7037173333333,1.4666666666666666,6.733333333333333,7577.893333333333,130.32622546666664,75.42937586666667,27.722200213333334,6.4184019653333335,66.36072946666665,55.56571126666667,0.013333333333333334,0.08,1841.24,6.711758666666666,6.319441333333334,0.1616012,0.08319993333333334,6.3037160000000005,6.2362866666666665,3.2533333333333334,19.186666666666667,389995.1066666667,1755.1347266666664,1593.2846808,62.21391317333334,15.080541213333333,1641.3062559999998,1569.04183648,2.368958747590163,173.5339924180511,6.320745950751066,34.9037719067124,3.772609819121447,4726.685917312661,5.308096277073886,70.66670269711334,6.0,138093.0,1.239614495475503,98.93032406070746,4.9331305599162745,90407.0943070818,0.7812946020246702,88.23997915589413,95.26666666666667,1.4666666666666666,0.013333333333333334,3.2533333333333334
20,100,Random,98.26666666666667,688.28,56598.86666666667,14724.208666666666,4196.982866666667,10925.666413333334,2824.2194400000003,1295.0219733333333,502.08754266666665,0.8533333333333334,6.44,1325.6266666666668,120.65753373333332,42.61333586666667,74.33997973333334,20.579049133333335,23.115626,13.811873706666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,8.506666666666666,66507.2,495.7732986666667,394.5912525333333,90.14386053333332,21.075029066666666,390.8892506666666,372.0639244,7.002114359158537,575.3839718417331,19.13362530685728,38.7535177180251,7.1375,1325.3052083333332,17.17648896652578,63.27722417242293,,,,,9.176923076923076,62156.39230769231,4.693917611847358,84.24661051172146,98.26666666666667,0.8533333333333334,0.0,0.88
20,150,KMeans,143.94666666666666,381.16,26968.32,8586.7106,2292.4006266666665,3105.367693333333,632.6948893333333,1890.9894266666665,710.407584,1.88,9.28,11917.44,178.882,102.0303952,43.97888441333333,9.978956986666667,85.84325173333333,71.45181801333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.173333333333333,33.346666666666664,651277.7466666667,2157.5318853333333,2004.89052,76.05726879999999,20.414933066666666,2013.1622679999998,1969.4572426666664,2.6505550345550506,187.56475519443086,7.372752070715972,37.59847145245201,4.153829107400536,7235.117314299458,5.61615051984615,66.79835548718724,,,,,6.75042254042254,129747.83075134741,0.8816242265318021,97.87647663268646,95.96444444444444,1.2533333333333334,0.0,2.7822222222222224
20,150,Random,146.16,1879.56,146949.4,22923.585066666667,8998.226346666666,17105.73213333333,6235.884573333333,1965.0664133333332,1000.9672453333333,2.08,28.346666666666668,11457.706666666667,356.5136902666667,172.6076372,220.90188093333336,79.2132548,81.88474959999999,68.15744836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,31.066666666666666,197299.45333333334,946.1289733333333,792.1779613333333,196.09527066666666,75.5299864,720.504416,709.2319653333334,12.854641870432758,1004.6758480069284,27.171222021804798,50.93344968973985,13.715889212827989,5336.250583090378,25.13225933178697,73.56099966629787,,,,,16.700355054302424,100307.92379908104,7.873385506075477,98.43299906835716,97.44,1.386666666666667,0.0,1.1733333333333333
20,200,KMeans,191.78666666666666,532.1466666666666,37939.09333333333,11625.077853333334,3126.73876,4247.299453333334,926.7731839999999,2525.258586666667,989.1881279999999,2.92,22.64,47860.24,330.5618608,212.3255928,69.89643416,15.962954053333332,186.74784773333332,165.61016419999999,0.10666666666666667,1.7866666666666666,17060.02666666667,34.48066,31.576769333333335,1.6568176,0.7421332533333334,31.157146666666666,30.72926,5.1866666666666665,62.50666666666667,932292.8666666667,2462.739441333333,2250.751158,105.19423998666666,29.22134732,2273.185834666667,2203.8767114666666,2.7753753320906243,198.1597971024657,7.975974776949155,39.15536982846503,6.076235425299597,13204.681364012546,5.71340838567484,74.00514201709501,17.599999999999998,136242.33333333334,2.715900669900917,98.46472785860813,10.106581095596132,149425.01238332846,1.1100707280642568,93.43188699939633,95.89333333333333,1.46,0.05333333333333334,2.5933333333333333
20,200,Random,192.84,3602.4266666666667,263302.38666666666,30926.511866666668,14426.82,23169.120933333335,10279.341786666666,2616.819946666667,1512.8991199999998,4.36,86.34666666666666,31252.146666666667,776.4695488,416.50701000000004,505.09139919999996,225.84253906666666,158.4589564,132.17198122666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,66.86666666666666,388219.4533333333,1438.9941319999998,1201.6034613333334,326.8602666666667,147.555264,1065.32566,1039.3326244,18.690250891781176,1366.3419683657116,33.23042851440908,57.83534338958348,19.381522499059813,5403.980318313527,28.672541942042677,75.02561769094885,,,,,24.19945299145299,123276.60764346764,10.77877101581229,94.52332576799343,96.42,2.18,0.0,1.4
20,250,KMeans,241.0,678.2266666666667,48355.013333333336,14642.193066666667,3983.9153199999996,5367.176413333333,1224.6027866666666,3172.495373333333,1280.4007066666666,3.24,23.066666666666666,40286.76,352.8063373333334,221.5281164,77.59048652,18.668020826666666,190.27849053333333,166.61395384,0.17333333333333334,0.6666666666666666,4704.24,12.160547333333334,9.156978800000001,1.3578750533333335,0.6554661466666666,8.61233912,8.016374213333334,5.52,77.08,1041254.9866666667,2498.7062226666667,2292.1929221333335,116.72324213333333,33.36375612,2290.656981333333,2238.899961,2.814898735786886,200.72975236327247,8.367560156116005,40.35951293386856,5.951749216966609,11822.696488957903,6.159678776202358,73.82410432572742,5.333333333333333,44009.02083333333,9.230395951894991,69.18824258514357,10.666088078588079,139491.34139702778,1.1874359415720026,88.85955979812081,96.4,1.296,0.06933333333333333,2.2079999999999997
20,250,Random,245.64,5536.373333333333,374286.73333333334,39825.809199999996,19757.03,29987.3072,14406.070133333333,3328.13976,2020.7360800000001,2.8933333333333335,72.18666666666667,23555.64,525.624192,306.06819893333335,339.33343146666664,170.76724453333333,111.09284733333334,95.43585545333333,0.05333333333333334,1.1733333333333333,9728.573333333334,23.817533333333333,19.346893333333334,4.861805333333334,1.677624,18.039346666666667,17.613706666666666,1.4133333333333333,37.57333333333333,215482.38666666666,686.280576,571.7295453333332,159.02553733333335,71.098774,503.682608,494.1437493333333,22.533335970614456,1523.727919071483,36.16053206012055,60.71001576118206,23.88203032192394,6384.709709203326,33.292589904642966,75.19178967442728,22.0,182410.75,7.043651315697399,97.64049104513023,25.812056577681577,130223.19285864598,10.224628376931758,98.13776337103593,98.256,1.1573333333333333,0.021333333333333336,0.5653333333333334
20,300,KMeans,283.6933333333333,803.4533333333334,59674.333333333336,17526.084933333335,4657.909986666667,6480.37408,1488.8894666666667,3737.200973333333,1512.93448,5.466666666666667,53.86666666666667,142567.98666666666,734.5536121333333,517.1462689333333,130.48029930666667,33.0605592,460.88273293333333,424.1504711733333,1.2266666666666666,14.653333333333334,42914.88,92.970168,71.34819666666667,13.522520533333333,6.468004466666667,65.34938265333334,61.52322168,8.24,132.58666666666667,1593661.7733333334,3564.8725373333336,3290.9500101333333,158.87625444,51.78244769333333,3271.2582493333334,3207.3028284,2.833627369538248,211.6608045172329,8.490931700796411,40.5066092716352,8.298647489634234,24388.711847260533,5.660546509488041,78.6093558863025,7.3875,23521.19196127946,12.467366661364723,69.53532571207722,13.161979167303526,152208.0491074477,1.5008287852335689,91.7466680656651,94.56444444444445,1.8222222222222224,0.4088888888888889,2.7466666666666666
20,300,Random,294.72,7479.253333333333,477204.0266666667,48082.425200000005,24776.240933333334,36268.3276,18270.603466666667,3971.146693333333,2516.8471866666664,2.5733333333333333,75.53333333333333,32672.48,508.4098133333333,312.61639,304.0057134666667,152.320268,137.16691613333333,124.05299851999999,0.013333333333333334,0.4,2192.3733333333334,6.220828,4.534821333333333,1.815364,0.49200866666666665,4.169689333333333,4.043092,2.6933333333333334,93.68,412092.12,1217.9155493333333,1002.2566946666666,326.97549333333336,163.17205853333334,845.308964,823.8992840000001,25.381411835250503,1619.924502966352,37.98833622016469,63.376847125911965,28.482355196103484,9019.03191507535,33.87669061628317,79.43261160065029,30.0,164428.0,7.9090543359608505,96.96386653266255,35.68860544217687,122309.67408266338,12.675372977873824,92.16298935243121,98.24,0.8577777777777779,0.004444444444444445,0.8977777777777777
